proyecto_id;proyecto_fuente;titulo;fecha_inicio;fecha_finalizacion;resumen;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;palabras_clave;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
21764;CONICET;Estructura y funciones de proteínas que interaccionan con lípidos y otros ligandos. Aplicaciones a la salud y control de plagas;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;"El INIBIOLP tiene vasta experiencia en estudios estructurales, funcionales y metabólicos de proteínas y lípidos. Se pretende fortalecer y amalgamar las capacidades de investigación y desarrollo de la UE en el área de la bioquímica, biofísica y biología estructural de proteínas que interaccionan principalmente con lípidos y con otros ligandos en diversos organismos. A través de una planificación estratégica que integra todas las áreas temáticas de esta UE, se avanzará en el conocimiento de aquellas proteínas que regulan la homeostasis celular, participan en el transporte y catálisis de lípidos, en procesos patológicos humanos, y que son clave para el desarrollo de un organismo, para la defensa o ataque frente a patógenos o depredadores. Asimismo se aplicarán estos conocimientos en los campos de biotecnología, biosimilares, enfermedades infecciosas, crónicas y neurodegenerativas.Se plantean los siguientes objetivos específicos:                                                            OBJETIVO A) Favorecer la implementación de nuevas líneas de investigación con impacto social y tecnológico mejorando el apoyo institucional y fomentando una fuerte interrelación entre la mayoría de los investigadores y becarios de la UE apoyada en su solidez instrumental, permitiendo así unificar protocolos, conocimientos, experiencias y esfuerzos. Abarca 4 módulos: (1). Envejecimiento y enfermedades degenerativas; (2) Toxinas formadoras de poros en membranas; (3) Proteínas involucradas en transporte y catálisis; (4) Proteínas de invertebrados de interés agronómico y sanitario.              OBJETIVO B) Integrar los conocimientos resultantes del objetivo A aplicándolos a la solución de problemas a nivel local, regional y/o nacional y, en algunos casos, su transferencia al sistema socio-productivo tales como diseño racional de fármacos basado en la estructura de proteínas, desarrollo y validación de biomarcadores, inmunotoxinas y kits para diagnóstico clínico y monitoreo de enfermedades complejas, entre otros. Se fomentará asimismo la incorporación de metodologías emergentes actualmente vacantes en el INIBIOLP y en el área del CONICET La Plata.    OBJETIVO C. Promover la formación de recursos humanos de excelencia en la caracterización de la relación estructura-función de proteínas que interaccionan con lípidos y otros ligandos. El proyecto tiene implicancias tanto a nivel local como regional, así como para el desarrollo de áreas de vacancia.";1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100002CO;"Estructura-funcion; proteinas; lipidos";2;;60;27;M
21765;CONICET;Configuración y reconfiguración socioterritorial de la Argentina en tiempos del bicentenario.;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;En este proyecto nos proponemos actualizar y reinterpretar la configuración y reconfiguración socio-territorial de la Argentina. Para ello se estudiarán las principales problemáticas socio-espaciales contemporáneas, partiendo de la historia y la geografía desde un abordaje transdisciplinario que indague su complejo entramado social, económico, territorial, ambiental, político, cultural e intelectual a partir de los siguientes ejes: 1) La formación socio-espacial, 2) Problemas físicos y ambientales, 3) La estructura económica y social, 4) Pobreza, desigualdades socio-territoriales y calidad de vida y 5) Cultura, género y poder.Llevaremos a cabo todo nuestro trabajo con el mayor alcance temporal que permitan las diversas fuentes disponibles para cada tema. Respecto de la escala de análisis nuestra prioridad será: a) Departamentos/partidos/comunas/Unidades censales (Fracciones/radios), b) Provincias, c) Regiones. Esto no implica soslayar la importancia del interjuego de las escalas de análisis ya que muchos de los problemas que consideraremos requieren, precisamente, de estos cambios de enfoque.Nos proponemos, en suma, generar insumos debidamente estructurados y representativos que puedan servir de: a) divulgación, sin perder rigurosidad  b) sustento para otros estudios, 3) elementos para la toma de decisiones y 4) puedan contribuir, en definitiva, a la superación de las principales problemáticas planteadas.;1;4550000.0;4550000.0;4550000.0;4550000.0;23;22920160100003CO;"ARGENTINA; CONFIGURACIÓN SOCIOTERRITORIAL; TRANSDISCIPLINARIEDAD";2;;27;21;M
21766;CONICET;Las 'Ómicas' al servicio de la producción animal y la seguridad alimentaria en el  horizonte 2030;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;El IGEVET posee una vasta trayectoria en estudios básicos y aplicados en genética animal. Las tecnologías genómicas y bioinformáticas adquiridas, sumadas a la interdisciplinariedad de su capital humano, han dotado al Instituto de un amplio espectro de capacidades que le permite enfrentar demandas concretas de la cadena de producción de alimentos de origen animal. El IGEVET es un referente nacional por sus investigaciones básicas y aplicadas en genética animal, sanidad y seguridad alimentaria Estas interacciones, sumadas a la adquisición de tecnologías de última generación mediante programas de modernización institucional de la ANPCyT y el CONICET han potenciado al Instituto en cuanto a su liderazgo regional en el área. No obstante ello, la modernización hacia un modelo interdisciplinario y traslacional, junto con el crecimiento del capital humano, hacen que la profundización de las capacidades y el avance hacia las nuevas tecnologías ?ómicas? adquieran relevancia y se tornen imprescindibles para la institución.La producción bovina en nuestro país reconoce demandas en un horizonte hacia el año 2030 a fin de aumentar su eficiencia y volver a ocupar los primeros puestos en la exportación de alimentos de origen animal y de genética bovina. Para ello se  requiere contar con predictores que permitan mejorar la producción, la sanidad animal e inocuidad del producto final, tanto para exportación como para consumo interno.En producción equina, el país es un importante exportador de carne y ejemplares. Por ende, es necesario generar programas de selección y mejora genética en las razas de equinos en el país, que a su vez contribuyan a determinar la base genética de la cabaña nacional para ser aplicada a la mejora y a la detección de diversas patologías de origen genético.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100004CO;"Transcriptómica; Epigenómica; Mejoramiento Animal";2;;30;19;F
21767;CONICET;Prácticas de Estado. Un estudio de los procesos de constitución del Estado argentino en función de las demandas sociales desde el 2001 al presente.;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;'Qué es lo que debe ser el Estado' constituye uno de los temas principales de la agenda pública, en particular respecto de su tamaño, posibilidades de acción, límites, roles, y modos de articulación con otros actores. En estos debates, el Estado es identificado usualmente bajo la forma de instituciones, normativas y agentes específicos, los cuales estarían al servicio de la sociedad que demandaría soluciones a múltiples problemáticas. Este proyecto pretende cuestionar y a la vez complejizar esta manera de conceptualizar al Estado. Siguiendo una línea de análisis planteada por la etnografía estatal (aunque utilizando una variedad de métodos) y desde un enfoque multidisciplinario, nuestra atención se concentrará en las prácticas concretas del Estado y el universo de interacciones con agentes sociales 'extra-estatales', interacciones que definen la 'agenda estatal'. Concebimos al Estado no como un conjunto cerrado de instituciones sino como un arena de negociación con límites fluidos, imprecisos y siempre cambiantes. La investigación se orientará al estudio de las condiciones de producción de las distintas dimensiones de la agenda estatal y la implementación de políticas públicas. El período abarcado por el proyecto comienza en el 2001 porque marcó un momento de crisis profunda de las capacidades e instituciones estatales, así como de paradigmas hasta entonces hegemónicos.;1;4715590.0;4715590.0;4715590.0;4715590.0;23;22920160100005CO;"Estado; Agenda estatal; Actores sociales";2;;42;14;M
21768;CONICET;DESARROLLO DE CADENAS DE VALOR ALIMENTARIAS SOSTENIBLES DE IMPORTANCIA REGIONAL.;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;En base a las potencialidades de la unidad ejecutora y a un análisis de áreas de vacancia en lo referente a investigación y transferencia de tecnología en alimentos, este proyecto propone generar los conocimientos necesarios para el desarrollo de Cadenas de Valor Alimentarias Sostenibles (CVAS) importantes en la provincia de Buenos Aires. Se propone trabajar en el desarrollo de CVAS a partir de productos frutihortícolas de la región del gran La Plata y de la provincia de Buenos Aires, seleccionando hortalizas y frutos que presentan ventajas y problemáticas particulares, siendo muchos de ellos estacionales. En la zona existe abundante producción de tomate, pimiento, alcaucil, crucíferas, berenjenas, zapallo, frutilla, arándanos y kiwi, que tienen un gran consumo en fresco y pocos procesos de industrialización y valor añadido. Asimismo, se trabajará en el desarrollo de CVAS relacionadas con legumbres (lentejas, arvejas), que podrían constituir una opción de cultivo interesante para pequeños y medianos productores en la provincia de Buenos Aires, dadas sus crecientes demandas nacionales e internacionales y su gran potencialidad en la formulación de alimentos saludables. En ambas CVAS se realizará un trabajo interdisciplinario que contemplará una investigación de los fundamentos bioquímicos que permitan explicar: a) las propiedades nutricionales y bioactivas de componentes y productos seleccionados, b) la implementación de tecnologías innovadoras que contribuyan a la producción y conservación de los productos, posibilitando mayores niveles de calidad, practicidad y extensión de la vida útil, c) la aplicación de las herramientas de la ingeniería de procesos para su optimización en base al modelado y la simulación computacional de las transferencias de energía y materia involucradas, d) la reutilización de subproductos agroindustriales en el marco de los principios de la bioeconomía y propendiendo a una mayor sustentabilidad ambiental. La meta final será desarrollar nuevos productos que tengan mayor valor agregado y que puedan transferirse a la industria local y regional, así como alimentos saludables que puedan comercializarse. De esta manera se aprovechará el excedente y subproductos de la producción estacional, contribuyendo a la reducción del impacto ambiental. También se colaborará con la industria para la instalación de plantas de procesamiento requeridas en las CVAS en desarrollo.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100033CO;"CADENAS DE VALOR ALIMENTARIAS SOSTENIBLES (REGIONALES); PRODUCTOS FRUTIHORTÍCOLAS; LEGUMINOSAS";2;;95;50;F
21769;CONICET;Contribución al proceso de desarrollo de medicamentos. Antiinfecciosos y anticancerígenos;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;Este proyecto, basado en el desarrollo de fármacos con actividad anticancerígena y antiinfecciosa, se compone de dos ejes principales, que incluyen el diseño y síntesis de nuevas entidades químicas y el estudio de las etapas de pre-formulación del producto final. Dichos ejes incorporan el desarrollo de nuevas metodologías sintéticas y la síntesis y evaluación de productos bioactivos, sus análogos y derivados. Se propone hacer diseños que permitan desarrollar estructuras moleculares optimizadas, mediante estudios de relaciones estructura-actividad (SAR) y análisis de interacciones ligando-macromolécula, tanto respecto a la actividad biológica propiamente dicha, como en relación a sus propiedades farmacocinéticas, efectos tóxicos, etc. También se realizarán estudios de pre-formulación farmacéutica, que incluyen el desarrollo de sistemas terapéuticos y nuevos nanovectores, así como la evaluación in-vitro/in-vivo de formulaciones farmacéuticas originales, junto con el desarrollo y optimización de aproximaciones y metodologías innovadoras para el control de calidad farmacéutico de ingredientes farmacéuticos activos y fármacos comerciales.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100006CO;"Descubrimiento de fármacos; Síntesis orgánica; Formulación y análisis de fármacos";2;;24;24;M
21770;CONICET;Nuevos Materiales Poliméricos y Nuevas Tecnologías Sustentables Basados en el Uso de Fuentes Renovables Provenientes de la Región Centro;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;"En este proyecto se propone el desarrollo de nuevos materiales poliméricos a partir de recursos renovables procedentes de las actividades económicas de la región Centro (Santa Fe, Córdoba, Entre Ríos). Se investigará el empleo de materias primas, subproductos y residuos producidos por industrias o actividades primarias regionales para su aplicación en una segunda cadena de valor. Se estudiará la obtención de los siguientes materiales: a) látex híbridos acrílico-proteínas para recubrimientos y adhesivos basados en proteínas procedentes de la industria láctea y de subproductos de la industria aceitera y de bioetanol; b) poliuretanos termoplásticos, elastoméricos y termorrígidos basados en aceites vegetales y glicerol (subproducto de la industria del biodiesel) para recubrimientos, membranas y espumas; c) resinas del formaldehído modificadas con lignina (residuo de la industria papelera) y furfural (residuo de la agroindustria) para adhesivos y laminados; d) polibenzoxazinas y resinas epoxi modificadas con lignina para aplicaciones de alta performance; e) ácido poliláctico a partir de lactosuero (residuo de la industria láctea) para el reemplazo de termoplásticos tradicionales; y f) parafinas de origen vegetal y materiales funcionales a partir de modificación química de aceites vegetales. La investigación considerará el desarrollo de tecnologías que permitan producir materiales bajo los conceptos de sustentabilidad económica, social y ambiental a través de la disminución del costo de producción y del consumo de energía, y la minimización del uso de materias primas tóxicas y de la generación de residuos. La investigación involucrará un estudio integral de los procesos incluyendo: i) la modificación química y la caracterización de los recursos renovables; ii) la síntesis de los materiales de interés; iii) la caracterización estructural de los prepolímeros y polímeros involucrados; iv) la caracterización físico-química de los materiales de acuerdo a su aplicación y uso final; v) la biodegradación e impacto ambiental de los materiales sintetizados; y vi) el modelado, optimización y control de los procesos asociados.";1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100007CO;"PU BASADOS EN ACEITES VEGETALES; ÁCIDO POLILÁCTICO OBTENIDO A PARTIR DE SUERO; RESINAS MODIFICADAS CON LIGNINAS";2;;23;23;F
21771;CONICET;Tendencias y proyecciones frente al cambio climático y la actividad antrópica de ecosistemas Norpatagónicos de cara al 2100: La Transecta Sudoeste 2100 (TSO2100);2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;Durante las últimas décadas las actividades humanas han alterado los ecosistemas en un grado y magnitud sin precedentes. Diversos forzantes de cambio global están alterando la biodiversidad y las funciones ecosistémicas impactando sobre su capacidad suministrar de bienes y servicios a la sociedad. Estos forzantes sutiles, graduales o infrecuentes requieren de estudios a largo plazo a múltiples escalas espaciales. La Argentina carece hasta el momento de redes de estudio y monitoreo ecosistémico de largo plazo tornando dificultoso inferir  tendencias y predecir el comportamiento lo que  limita severamente la toma de decisiones informadas. Se propone montar y sostener en el tiempo un programa integrado de estudios de largo plazo para el NO de Patagonia, una región estratégica para el estudio de los efectos del cambio global. Dicho programa permitirá sentar líneas de base de indicadores sociales, ambientales y ecosistémicos, detectar tendencias y realizar proyecciones que se esperan para el presente siglo. Para ello se propone ubicar a lo largo de una transición de biomas representada por lo que denominamos la Transecta Sudoeste 2100 una serie de sitios, paisajes o regiones de monitoreo donde se medirán continuadamente estados o procesos previamente identificados como sensibles al cambio global. Se proponen 40 estudios de: 1. patrones de respuestas regionales o de paisajes, 2. respuestas de escala local sobre parcelas permanentes, 3. biodiversidad en gradientes ambientales, 4. límites fisiológicos  de especies y modelización de nicho,  5. líneas de base paleo ambientales, 6. involucramiento de la sociedad en el monitoreo de cambio global y 6. dimensiones socio-culturales del cambio global.Estratégicamente se propone dar continuidad a monitoreos preexistente, apoyar nuevos estudios sobre variables identificadas como sensibles. Se integrarán estudios de diversas variables sobre el mismo territorio para promover la interacción entre grupos, estandarizar metodologías, intercambiar datos y compartir recursos materiales y humanos. Se establecerán Unidades de Estudio de Largo Plazo integrando dimensiones ecológicas con dimensiones sociales del cambio global. Se generarán proyectos de alta visibilidad y participación de la sociedad incorporando el concepto de ciudadanos vigías del cambio global. Finalmente se mantendrá un repositorio único y accesible de datos para su uso por decisores, los medios y el público en general.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920160100008CO;"Calentamiento climático; Servicios ecosistémicos; Invasión";2;;110;45;M
21772;CONICET;Estrategias para la inclusión socioeducativa;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;"La aspiración medular de este proyecto es la de dejar establecida una dinámica permanente de canalización de las investigaciones producidas en el seno del INVELEC hacia una contribución al desarrollo de estrategias de inclusión socioeducativa. Encuentra sus antecedentes en una serie de actividades en las que hemos participado alguna/os de la/os investigadore/as del Instituto y que nos han permitido establecer una fuerte articulación con el Ministerio de Educación de la Provincia. El presente proyecto amplía el universo hacia la totalidad de miembros del Instituto y permite modalidades de intervención en mayor escala.La columna vertebral es la elaboración de estrategias de inclusión socioeducativa que se aprovechen de las investigaciones de la/os miembros del INVELEC y que, en un segundo momento, se pondrán a prueba mediante su implementación en establecimientos educativos de la provincia. El monitoreo del impacto de estas intervenciones se realizará a través de encuestas destinadas a recoger oportunamente los valores de los indicadores respectivos.El proyecto se organiza sobre  la distinción de cuatro ejes, que se corresponden con otras tantas problemáticas de la inclusión socioeducativa: Construcción de ciudadanía; Argumentación, pensamiento crítico y creatividad; Identidad y autoconcepto; Literatura y construcción de subjetividades.La planificación toma en cuenta las disponibilidades reales de la/os miembros del INVELEC, dosificando en talleres periódicos la participación de aquella/os cuyos temas de investigación no se vinculan directamente con la inclusión socioeducativa. Se solicitan, por eso, cuatro becas doctorales, cuyos beneficiarios, además de participar activamente en todas las deliberaciones, cumplirán la función, con el asesoramiento de sus respectivos directore/as y coordinadore/as de cada eje, de preparar el material para un eficiente desarrollo de los talleres, así como la elaboración de los correspondientes informes en cada etapa del proceso.Se prevén, asimismo, cuatro actividades complementarias, que permitirán el logro de resultados aprovechables en la investigación y en la política pública: El desarrollo de una biblioteca y videoteca digitales; El registro audiovisual de todo el proceso y la producción de documentales para difusión; Una mega-encuesta; y la continuidad y articulación de los Ciclos de Formación en Investigación sobre inclusión socioeducativa, coordinados y asesorados por miembros del INVELEC.";1;4519148.78;4519148.78;4519148.78;4519148.78;23;22920160100009CO;"Inclusión social; Sistema educativo; Estrategias didácticas";2;;27;8;M
21773;CONICET;Búsqueda de nuevos blancos terapéuticos;2017/04/01 00:00:00.000;2021/03/31 00:00:00.000;El concepto estratégico del IBioBA es entender mecanismos y vías celulares y moleculares (y su interacción dinámica) de procesos biológicos fundamentales y sus alteraciones en patologías afines (focalizándonos en neurociencias, cáncer y procesos neuroendócrinos y metabólicos) a fin de establecer nuevos blancos moleculares. Combinamos estrategias de biología molecular, microscopía, técnicas de screening, modelos estructurales, y bioinformática, con estudios en modelos animales y muestras de pacientes. En este proyecto, que se centra en las áreas de metabolismo y cáncer,  participarán cuatro grupos del IBioBA, dos de ellos investigadores repatriados que se están integrando al Instituto. Dentro del objetivo estratégico de identificación de nuevos blancos moleculares y diseños racionales para el tratamiento, nos proponemos estudiar vías involucradas en angiogénesis y metabolismo de ciertos tipos de cáncer, y el hallazgo por modelado y screening de sustancias que puedan interferir en los mismos, con la finalidad de establecer bases para su posible uso terapéutico. Estudiaremos tumores dependientes del factor von Hippel-Lindau (VHL) que tienen desregulado el factor de adaptación a hipoxia HIF y en los cuales participa un gen clonado por uno de los grupos participantes, RWDD3 o RSUME. Postulamos que la desestabilización de HIF-1alpha (mediante la disrupción de su interacción con RSUME y VHL) y la inactivación de sistemas que contrarrestan los efectos nocivos del formaldehído endógeno puede ejercer un efecto sinérgico en la inhibición del crecimiento tumoral. Utilizaremos ratones deficientes en RSUME recientemente obtenidos, conjuntamente con el desarrollo de un modelo celular por CRISPR para estudiar el rol de los aldehídos endógenos y RSUME. Por medio de herramientas computacionales para el descubrimiento y diseño de moduladores, y el uso de bibliotecas que permitan identificar pequeños compuestos que favorecen o que inhiben la interacción de RSUME con VHL y HIF, nos proponemos el desarrollo de estrategias terapéuticas. En conclusión, el abordaje del rol de RSUME, el metabolismo celular y el diseño por modelado y por screening permitirán desarrollar herramientas para el tratamiento de estos tumores. Este proyecto permitirá al IBioBA integrar proyectos interdisciplinarios y contribuirá al objetivo de generar transferencia y formación de recursos humanos, en la identificación de nuevos blancos moleculares y diseños racionales para el tratamiento de enfermedades.;1;4000000.0;4000000.0;4000000.0;4000000.0;23;22920160100010CO;"VHL-HIF-RSMUE; HIPOXIA; TUMORES";2;;6;8;M
