producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
1466;39;0260-8774;;288;295;JOURNAL OF FOOD ENGINEERING;112;4;;10.1016/j.jfoodeng.2012.05.010;ELSEVIER SCI LTD;Q1
1493;1;03279286;;5;14;ACTA TOXICOLÃ³GICA ARGENTINA;22;1;;;ASOCIACIÓN TOXICOLÓGICA ARGENTINA;NO INDEXADO
1495;1;05566274;;87;100;REVISTA DE PSICOLOGÍA. SEGUNDA ÉPOCA;13;;;;EDITORIAL DE LA UNIVERSIDAD DE LA PLATA;NO INDEXADO
1497;1;;;57;64;INVET;15;1;;;FACULTAD DE CIENCIAS VETERINARIAS, UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
1506;1;00044881;;;;REVISTA DE LA ASOCIACION ODONTOLOGICA ARGENTINA.;;;;;ASOCIACIÓN ODONTOLÓGICA ARGENTINA;NO INDEXADO
1516;1;24083992;;6;12;ANUARIO DE INVESTIGACIONES 2011;;;;;FACULTAD DE PERIODISMO Y COMUNICACIÓN SOCIAL, UNLP,;NO INDEXADO
1521;21;13816128;;;;CURRENT PHARMACEUTICAL DESIGN.;;;;;BENTHAM SCIENCE PUBL LTD;Q1
1523;21;1096-6374;;19;28;GROWTH HORMONE & IGF RESEARCH : OFFICIAL JOURNAL OF THE GROWTH HORMONE RESEARCH SOCIETY AND THE INTERNATIONAL IGF RESEARCH SOCIETY.;23;2;;10.1016/j.ghir.2012.11.002;CHURCHILL LIVINGSTONE;Q2
1524;21;1687-7357;;1;18;ADVANCES IN HIGH ENERGY PHYSICS;2013;;;10.1155/2013/708680;HINDAWI PUBLISHING CORPORATION;Q1
1525;39;0022-2860;;51;58;JOURNAL OF MOLECULAR STRUCTURE;1033;;;;ELSEVIER SCIENCE BV;Q3
1526;1;1666-5171;;50;56;CIENCIA HOY;22;130;;;ASOCIACIÓN CIVIL CIENCIA HOY;NO INDEXADO
1528;21;1073-6085;;475;483;MOLECULAR BIOTECHNOLOGY;54;;;;HUMANA PRESS INC;Q2
1529;39;01666851;;77;86;MOLECULAR AND BIOCHEMICAL PARASITOLOGY;187;;;10.1016/j.molbiopara.2012.12.004;ELSEVIER SCIENCE BV;Q1
1535;64;0915-1559;;520;526;ISIJ INTERNATIONAL;53;3;;10.2355/isijinternational.53.520;IRON STEEL INST JAPAN KEIDANREN KAIKAN;Q1
1538;82;0072-1050;;227;235;GEOLOGICAL JOURNAL (CHICHESTER);48;;;10.1002/gj.2418/abstract;JOHN WILEY & SONS LTD;Q1
1542;31;0269-7653;;619;634;EVOLUTIONARY ECOLOGY;27;;;10.1007/s10682-012-9608-9;SPRINGER;Q1
1544;39;0254-0584;;100;106;MATERIALS CHEMISTRY AND PHYSICS;139;;;10.1016/j.matchemphys.2012.12.061;ELSEVIER SCIENCE SA;Q1
1546;31;11330686;;321;342;TEST;22;2;;;SPRINGER;Q2
1548;31;1434-6044;;2261;2292;EUROPEAN PHYSICAL JOURNAL C - PARTICLES AND FIELDS;73;;;;SPRINGER;Q1
1549;31;1434-6044;;1;23;EUROPEAN PHYSICAL JOURNAL C - PARTICLES AND FIELDS;73;2301;;10.1140/epjc/s10052-013-2301-5;SPRINGER;Q1
1550;21;1550-7998;;12008;12031;PHYSICAL REVIEW D;87;;;;AMER PHYSICAL SOC;NO INDEXADO
1551;71;0158-4197;;69;78;EMU;113;;;10.1071/MU11100;CSIRO PUBLISHING;Q1
1552;21;0304-8853;;138;146;JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS;326;138;;10.1016/j.jmmm.2012.08.046;ELSEVIER SCIENCE BV;Q1
1553;82;0022-3727;;45002;45014;JOURNAL OF PHYSICS - D (APPLIED PHYSICS);46;0450;;10.1088/0022-3727/46/4/045002;IOP PUBLISHING LTD;Q1
1554;71;13231650;;237;248;MARINE AND FRESHWATER RESEARCH;64;;;10.1071/ MF12312;CSIRO PUBLISHING;Q1
1557;1;2027-7040;;1;19;IBEROAMERICAN JOURNAL OF PROJECT MANAGEMENT;3;1;;;FUNDACIÓN RIIPRO;NO INDEXADO
1558;1;20277040;;20;39;IBEROAMERICAN JOURNAL OF PROJECT MANAGEMENT;3;1;;;RIIPRO;NO INDEXADO
1559;82;02644401;;197;222;ENGINEERING COMPUTATIONS;30;2;;;EMERALD GROUP PUBLISHING LIMITED;Q2
1560;21;00457930;;44;57;COMPUTERS & FLUIDS;74;;;10.1016/j.compfluid.2012.12.019;PERGAMON-ELSEVIER SCIENCE LTD;Q1
1561;41;1129-5767;;62;78;JOURNAL OF LIMNOLOGY;72;1;;;CNR IST ITALIANO IDROBIOLOGIA;Q1
1562;1;0325-2957;;307;314;ACTA BIOQUÃ­MICA CLÃ­NICA LATINOAMERICANA;47;s/n;;;FEDERACION BIOQUIMICA PROVINCIA BUENOS AIRES;Q4
1567;570;22773754;;224;229;INTERNATIONAL JOURNAL OF ENGINEERING AND INNOVATIVE TECHNOLOGY (IJEIT);2;9;;;IJEIT;NO INDEXADO
1568;31;0948-6143;;89;97;HISTOCHEMISTRY AND CELL BIOLOGY.;139;;;;SPRINGER;Q1
1570;39;15725286;;54;60;DISCRETE OPTIMIZATION;10;1;;10.1016/j.disopt.2012.10.004;ELSEVIER SCIENCE BV;Q1
1572;39;0266-3538;;28;36;COMPOSITE SCIENCE AND TECHNOLOGY;74;;;;ELSEVIER SCI LTD;Q1
1574;1;0002-7014;;668;674;AMEGHINIANA;49;4;;;ASOCIACION PALEONTOLOGICA ARGENTINA;Q2
1575;82;0958-0670;;425;434;EXPERIMENTAL PHYSIOLOGY.;98;2;;10.1113/expphysiol.2012.066217;WILEY-BLACKWELL PUBLISHING, INC;Q2
1576;21;1540627X;;;;JOURNAL OF SMALL BUSINESS MANAGEMENT;;;;;WILEY-BLACKWELL;Q1
1577;39;0964-8305;;161;167;INTERNATIONAL BIODETERIORATION & BIODEGRADATION;84;;;10.1016/j.ibiod.2012.04.018;ELSEVIER SCI LTD;Q1
1579;37;1146609X;;1;19;ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY;;;;;GAUTHIER-VILLARS/EDITIONS ELSEVIER;Q1
1580;5;07192681;;5;23;DIÁLOGO ANDINO;41;;;;UNIVERSIDAD DE TARAPACÁ ;NO INDEXADO
1581;1;1669 7316;;105;124;LATIN AMERICAN JOURNAL OF SEDIMENTOLOGY AND BASIN ANALYSIS;19;2;;;ASOCIACIÓN ARGENTINA DE SEDIMENTOLOGÍA;NO INDEXADO
1584;82;1933-0219;;24;34;MUCOSAL IMMUNOLOGY;6;1;;;NATURE PUBLISHING GROUP;Q1
1585;21;2090-9063;;1;8;JOURNAL OF CHEMISTRY;2013;;;10.1155/2013/502014;HINDAWI PUBLISHING CORPORATION;NO INDEXADO
1586;21;0022-4596;;253;261;JOURNAL OF SOLID STATE CHEMISTRY;198;;;10.1016/j.jssc.2012.10.019;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
1587;31;0929-1873;;1;4;EUROPEAN JOURNAL OF PLANT PATHOLOGY;135;1;;;SPRINGER;Q1
1589;45;1664-3224;;422;422;FRONTIERS IN IMMUNOLOGY;3;;;10.3389/fimmu.2012.00422/abstract;FRONTIERS RESEARCH FOUNDATION;Q2
1591;21;0957-4174;;3841;3845;EXPERT SYSTEMS WITH APPLICATIONS;40;9;;10.1016/j.eswa.2012.12.074;PERGAMON-ELSEVIER SCIENCE LTD;Q1
1592;21;1062-1024;;637;646;JOURNAL OF CHILD AND FAMILY STUDIES;22;5;;;SPRINGER;Q1
1596;21;0147-6513;;52;58;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;89;;;10.1016/j.ecoenv.2012.11.008;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
1597;21;0162-0134;;75;84;JOURNAL OF INORGANIC BIOCHEMISTRY;119;;;;ELSEVIER SCIENCE INC;Q1
1599;1;03295885;;265;271;ANUARIO DE INVESTIGACIONES;19;2;;;UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
1600;35;1138-7416;;1;13;SPANISH JOURNAL OF PSYCHOLOGY;16;41;;;UNIVERSIDAD COMPLUTENSE DE MADRID;Q1
1602;39;00759511;;18;26;LIMNOLOGICA;;43;;;ELSEVIER GMBH;Q2
1603;31;18686001;;77;86;JOURNAL OF COMMUNITY GENETICS;;;;;JOURNAL OF COMMUNITY GENETICS;Q3
1604;31;1386-341X;;303;310;PITUITARY;16;3;;10.1007/s11102-012-0421-9;SPRINGER;Q2
1605;39;0964-5691;;195;202;OCEAN & COASTAL MANAGEMENT;71;;;;ELSEVIER SCI LTD;Q2
1607;1;1852852x;;1;16;REVISTA ELECTRÓNICA IBEROAMERICANA DE EDUCACIÓN EN CIENCIAS Y TECNOLOGÍA;;;;;OFICINA DE PUBLICACIONES DE LA FACEN-UNCA;NO INDEXADO
1608;82;0950-2688;;718;734;EPIDEMIOLOGY AND INFECTION.;141;04;;10.1017/S0950268812001380;CAMBRIDGE UNIV PRESS;Q1
1610;37;0300-9084;;382;387;BIOCHIMIE;95;02;;10.1016/j.biochi.2012.10.010;ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER;Q1
1611;82;1748-9326;;1;13;ENVIRONMENTAL RESEARCH LETTERS;8;--;;10.1088/1748-9326/8/1/014002;IOP PUBLISHING LTD;Q1
1612;82;0022-1112;;458;474;JOURNAL OF FISH BIOLOGY;82;;;10.1111/j.1095-8649;WILEY-BLACKWELL PUBLISHING, INC;Q2
1613;39;1355-8145;;243;249;CELL STRESS & CHAPERONES.;18;2;;10.1007/s12192-012-0367-x;SPRINGER;Q2
1614;64;18812236;;57;61;THE JAPANESE JOURNAL OF VETERINARY DERMATOLOGY;19;2;;;JAPANESE SOCIETY OF VETERINARY DERMATOLOGY;NO INDEXADO
1615;12;16590643;;1;35;REVISTA DIGITAL ? MATEMÁTICA, EDUCACIÓN E INTERNET;13;2;;;EDITORIAL TECNOLÓGICA DE COSTA RICA;NO INDEXADO
1619;31;14346044;;1;30;EUROPEAN PHYSICAL JOURNAL C - PARTICLES AND FIELDS;;;;10.1140/epjc/s10052-013-2301-5;SPRINGER;Q1
1620;39;0939-4753;;424;431;NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES;23;5;;;ELSEVIER SCI LTD;Q1
1622;39;1470-160X;;1;11;ECOLOGICAL INDICATORS;24;;;;ELSEVIER SCIENCE BV;Q1
1623;31;0175-7598;;2119;2130;APPLIED MICROBIOLOGY AND BIOTECHNOLOGY;97;;;;SPRINGER;Q1
1624;31;0269-4042;;201;214;ENVIRONMENTAL GEOCHEMISTRY AND HEALTH;35;;;;SPRINGER;Q1
1625;37;0981-9428;;35;45;PLANT PHYSIOLOGY AND BIOCHEMISTRY;60;;;10.1016/j.plaphy.2012.07.021;ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER;Q1
1626;37;09819428;;39;48;PLANT PHYSIOLOGY AND BIOCHEMISTRY;63;;;10.1016/j.plaphy.2012.11.009;ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER;Q1
1627;82;0032-0781;;1144;1153;PLANT AND CELL PHYSIOLOGY;53;6;;;OXFORD UNIV PRESS;Q1
1628;1;0325-0075;;502;511;ARCHIVOS ARGENTINOS DE PEDIATRIA;111;6;;10.5546/aap.2013.xx;SOC ARGENTINA PEDIATRIA;Q3
1629;39;0378-7753;;42;48;JOURNAL OF POWER SOURCES;221;;;10.1016/j.jpowsour.2012.07.138;ELSEVIER SCIENCE BV;Q1
1630;31;0167-6369;;2565;2576;ENVIRONMENTAL MONITORING AND ASSESSMENT;185;;;10.1007/s10661-012-2731-9;SPRINGER;Q1
1632;31;01676903;;141;147;PLANT GROWTH REGULATION;70;;;;SPRINGER;Q1
1633;39;0925-8388;;188;197;JOURNAL OF ALLOYS AND COMPOUNDS;556;;;10.1016/j.jallcom.2012.12.121;ELSEVIER SCIENCE SA;Q1
1634;39;1874-9399;;134;140;BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS;1829;;;10.1016/j.bbagrm.2012.08.005;ELSEVIER SCIENCE BV;Q1
1635;31;0929-1873;;351;362;EUROPEAN JOURNAL OF PLANT PATHOLOGY;135;2;;10.1007/s10658-012-0091-5;SPRINGER;Q1
1637;21;0010-9452;;968;984;CORTEX;49;4;;;ELSEVIER MASSON;Q1
1639;39;0169-4332;;305;311;APPLIED SURFACE SCIENCE;264;;;10.1016/j.apsusc.2012.10.017;ELSEVIER SCIENCE BV;Q1
1642;3;1415-4757;;185;191;GENETICS AND MOLECULAR BIOLOGY;36;2;;10.1590/S1415-47572013000200008;SOC BRASIL GENETICA;Q4
1644;21;0076-2997;;59;67;MALACOLOGIA;56;2;;;INST MALACOL;NO INDEXADO
1645;39;0026-265X;;225;230;MICROCHEMICAL JOURNAL;106;;;10.1016/j.microc.2012.09.007;ELSEVIER SCIENCE BV;Q2
1646;21;0304-419X;;86;99;BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER;1835;;;10.1016/j.bbcan.2012.10.004;ELSEVIER SCIENCE BV;Q1
1647;32;0177-798X;;227;241;THEORY & APPLICATION CLIMATOLOGY;112;;;;SPRINGER WIEN;Q2
1648;39;0168583X;;652;655;NUCLEAR INSTRUMENTS AND METHODS IN PHYSICS RESEARCH B - BEAM INTERACTIONS WITH MATERIALS AND ATOMS;294;;;;ELSEVIER SCIENCE BV;Q2
1650;1;03257541;;255;258;REVISTA ARGENTINA DE MICROBIOLOGÃ­A;44;4;;;ASOCIACION ARGENTINA MICROBIOLOGIA;Q3
1651;21;0022-2011;;253;259;JOURNAL OF INVERTEBRATE PATHOLOGY;112;;;10.1016/j.jip.2012.12.004;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
1652;31;0015-5632;;1;9;FOLIA MICROBIOLOGICA;58;1;;10.1007/s12223-012-0219-1;SPRINGER;Q3
1653;21;0008-5472;;86;96;CANCER RESEARCH;73;;;;AMER ASSOC CANCER RESEARCH;Q1
1654;5;07180209;;171;192;MAGALLANIA;41;1;;;INSTITUTO DE LA PATAGONIA-UNIVERSIDAD DE MAGALLANES;Q2
1655;39;0301-4851;;545;552;MOLECULAR BIOLOGY REPORTS;40;;;10.1007/s11033-012-2091-0;SPRINGER;Q2
1657;31;0025-1461;;187;193;MAMMALIA;77;;;10.1515/mammalia-2012-0075;WALTER DE GRUYTER & CO;Q3
1658;31;1064-7554;;309;336;JOURNAL OF MAMMALIAN EVOLUTION;20;4;;10.1007/s10914-012-9219-9;SPRINGER;Q1
1659;470;20700504;;8;20;CATALYSIS IN INDUSTRY;2;;;;MOSCÚ;Q4
1660;39;0026-265X;;347;350;MICROCHEMICAL JOURNAL;106;;;;ELSEVIER SCIENCE BV;Q2
1661;39;0026-265X;;102;106;MICROCHEMICAL JOURNAL;106;;;10.1016/j.microc.2012.05.015;ELSEVIER SCIENCE BV;Q2
1662;82;1463-9076;;5386;5394;PHYSICAL CHEMISTRY CHEMICAL PHYSICS;15;;;10.1039/C2CP42044A;ROYAL SOC CHEMISTRY;Q1
1664;21;0304-419X;;36;45;BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER;1835;;;10.1016/j.bbcan.2012.10.001;ELSEVIER SCIENCE BV;Q1
1665;44;0143-831X;;693;717;ECONOMIC AND INDUSTRIAL DEMOCRACY;34;4;;;SAGE AND UPPSALA UNIVERSITY;Q1
1669;1;22507671;;9;29;PUBLICAR EN ANTROPOLOGÍA Y EN CIENCIAS SOCIALES;;XIII;;;COLEGIO DE GRADUADOS EN ANTROPOLOGÍA DE LA REPÚBLICA ARGENTINA;NO INDEXADO
1670;82;14772019;;727;741;JOURNAL OF SYSTEMATIC PALAEONTOLOGY;11;6;;10.1080/14772019.2012.704949;CAMBRIDGE UNIV PRESS;Q1
1673;43;02562928;;1;23;EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION - EJPE;;;;10.1007/s10212-012-0140-7;SPRINGER;Q2
1674;31;0921-030X;;389;412;NATURAL HAZARDS (DORDRECHT);66;2;;10.1007/s11069-012-0492-y;SPRINGER;Q1
1675;39;0920-5861;;120;127;CATALYSIS TODAY;202;;;10.1016/j.cattod.2012.04.062;ELSEVIER SCIENCE BV;Q1
1676;31;1935-5130;;1;12;FOOD AND BIOPROCESS TECHNOLOGY;5;8;;10.1007/s11947-012-0993-4;SPRINGER;Q1
1677;39;0957-4174;;1858;1870;EXPERT SYSTEMS WITH APPLICATIONS;40;5;;;PERGAMON-ELSEVIER SCIENCE LTD;Q1
1679;21;2235-2988;;1;6;FRONTIERS IN CELLULAR INFECTION MICROBIOLOGY;2;171;;10.3389/fcimb.2012.00171;FRONTIERS;Q3
1682;31;0947-8396;;591;594;APPLIED PHYSICS. A - MATERIALS SCIENCE AND PROCESSING;110;;;;SPRINGER;Q1
1683;1;03270793;;121;129;LATIN AMERICAN APPLIED RESEARCH;43;;;;PLAPIQUI(UNS-CONICET);Q3
1684;31;1530-9932;;1530;1542;AAPS PHARMSCITECH;13;4;;10.1208/s12249-012-9894-0;SPRINGER;Q1
1686;39;0308-8146;;1928;1935;FOOD CHEMISTRY;138;1;;;ELSEVIER SCI LTD;Q1
1687;1;0327-0793;;225;230;LATIN AMERICAN APPLIED RESEARCH;43;3;;;PLAPIQUI(UNS-CONICET);Q3
1690;21;0308-8146;;484;490;FOOD CHEMISTRY;138;1;;10.1016/j.foodchem.2012.10.054;ELSEVIER SCI LTD;Q1
1691;1;0328-4158;;56;60;TECNOLOGIA LACTEA LATINOAMERICANA;;76;;;PUBLITEC S.A.E.C.Y.M.;NO INDEXADO
1692;21;00313998;;380;386;PEDIATRIC RESEARCH;73;3;;10.1038/pr.2012.181;INT PEDIATRIC RESEARCH FOUNDATION, INC;Q1
1693;21;00313998;;378;380;PEDIATRIC RESEARCH;73;3;;10.1038/pr.2012.181;INT PEDIATRIC RESEARCH FOUNDATION, INC;Q1
1694;82;00358711;;1587;1593;MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY;428;;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
1695;39;0304-8853;;11;19;JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS;327;;;10.1016/j.jmmm.2012.09.020;ELSEVIER SCIENCE BV;Q1
1697;35;11306939;;1;7;BOLETIN DE LA ASOCIACION HERPETOLOGICA ESPANOLA;24;1;;;ASOCIACION HERPETOLÓGICA ESPAÑOLA;NO INDEXADO
1698;21;0021-9193;;493;501;JOURNAL OF BACTERIOLOGY;195;3;;;AMER SOC MICROBIOLOGY;Q1
1699;1;16662105;;123;136;INTERSECCIONES EN ANTROPOLOGÍA;14;1;;;UNCPBA-FACULTA DE SOCIALES;Q2
1700;82;0029-6643;;169;179;NUTRITION REVIEWS;71;3;;10.1111/j.1753-4887.2012.00533.x/citedby;WILEY-BLACKWELL PUBLISHING, INC;Q1
1701;54;0001-7051;;205;214;ACTA THERIOLOGICA;58;2;;10.1007/s13364-012-0110-0;POLISH ACAD SCIENCES;NO INDEXADO
1703;1;0327-358X;;98;101;ANALES AFA;24;;;;ASOCIACIÓN FÍSICA ARGENTINA ;NO INDEXADO
1704;35;1137-2729;;1;18;REVISTA IBEROAMERICANA DE INGENIERIA MECANICA;17;1;;;ASOCIACIÓN ESPAÑOLA DE INGENIERÍA MECÁNICA;NO INDEXADO
1707;1;1515-5994;;1;21;MUNDO AGRARIO;13;26;;;UNIVERSIDAD NACIONAL DE LA PLATA;Q3
1708;1;18504787;;74;93;REALIDAD, TENDENCIAS Y DESAFÍOS;X;;;;SECRETARÍA DE INVESTIGACIÓN Y POSTGRADO DE LA FACULTAD DE TURISMO DE LA UNIVERSIDAD NACIONAL DEL COMAHUE;NO INDEXADO
1709;1;18520685;;658;772;ACTUALIDAD EN DERECHO DE FAMILIA.;1;135;;;ABELEDO PERROT.;NO INDEXADO
1712;1;03264815;;43;53;ACTA ODONTOLOGICA LATINOAMERICANA : AOL.;26;1;;;IMAGEGRAF;Q3
1713;1;1852-625X;;230;256;REVISTA DE EPISTEMOLOGÍA Y CIENCIAS HUMANAS;;4;;;GRUPO IANUS;NO INDEXADO
1714;82;0953-4075;;15202;15213;JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS;46;;;;IOP PUBLISHING LTD;Q1
1717;12;1659-0201;;1;13;POBLACIÓN Y SALUD EN MESOAMÉRICA;10;2;;;CENTRO CENTROAMERICANO DE POBLACIÓN, UNIVERSIDAD DE COSTA RICA;NO INDEXADO
1718;3;0103166X;;169;176;ESTUDOS DE PSICOLOGIA;30;2;;10.1590/S0103-166X2013000200003;UNIVERSIDAD CATÓLICA DE CAMPINAS ;NO INDEXADO
1719;7;1413-3938;;11;21;ALTERIDADES;;44;;;UNIVERSIDAD AUTÓNOMA METROPOLITANA - UNIDAD IZTAPALAPA;NO INDEXADO
1720;21;21579083;;39;60;JOURNAL OF BIOMATERIALS AND TISSUE ENGINEERING;3;1;;10.1166/jbt.2013.1066;AMERICAN SCIENTIFIC PUBLISHERS;Q3
