producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
64;1;2362-616x;;177;187;REVISTA MILLCAYAC;I;;;;CENTRO DE PUBLICACIONES. FCPYS. U. N. CUYO;NO INDEXADO
141;1;;;9;27;FACES;22;46;;;FACULTAD DE CIENCIAS ECONÓMICAS Y SOCIALES UNMDP;NO INDEXADO
177;7;14058421;;229;264;REVISTA ECONOMÍA, SOCIEDAD Y TERRITORIO;XVI;50;;;EL COLEGIO MEXIQUENSE, A.C.;NO INDEXADO
191;1;03288064;;;;ALTERNATIVAS. SERIE: ESPACIO PEDAGOGICO;;68;;;FACULTAD DE CIENCIAS HUMANAS, UNIVERSIDAD NACIONAL DE SAN LUIS;NO INDEXADO
199;1;;;1;15;REVISTA DEL INSTITUTO DE INVESTIGACIONES EN CIENCIAS DE LA EDUCACIÓN;5;5;;;UNIVERSIDAD NACIONAL DEL NORDESTE;NO INDEXADO
206;71;23341009;;1;13;INTERNATIONAL JOURNAL OF ADVANCES IN CHEMISTRY (IJAC);2;3;;;AIRCC PUBLISHING CORPORATION;NO INDEXADO
223;1;0328-3186;;183;205;REVISTA REDES;20;39;;;UNIVERSIDAD NACIONAL DE QUILMES;NO INDEXADO
228;21;00221511;;;;JOURNAL OF HERPETOLOGY;;;;10.1670/14-165;SOC STUDY AMPHIBIANS REPTILES;Q2
229;1;0328-8773;;;;MORA;;;;;MORA;NO INDEXADO
319;31;1612-9202;;476;490;ECOHEALTH;11;;;10.1007/s10393-014-0948-5;SPRINGER;Q1
371;1;1850292X;;9;29;CAZADORES-RECOLECTORES DEL CONO SUR;7;;;;EDITORIAL DE LA UNIVERSIDAD NACIONAL DE MAR DEL PLATA;NO INDEXADO
382;4;0034-9690;;43;52;REVISTA INTERAMERICANA DE PSICOLOGÃ­A;50;1;;10.30849/rip/ijp.v50i1.90;REVISTA INTERAMERICANA DE PSICOLOGIA, INC.;Q4
403;3;19835922;;329;356;DILEMAS REVISTA DE ESTUDOS DE CONFLICTO E CONTROLE SOCIAL;8;2;;;UNIVERSIDAD FEDERAL DO RIO DE JANEIRO;Q3
405;82;0792-4259;;26;36;INVERT. REPROD. DEVELOP.;59;;;10.1080/07924259.2014.980010;INT SCIENCE SERVICES/BALABAN PUBLISHERS;Q3
407;39;0956-5663;;580;590;BIOSENSORS & BIOELECTRONICS;63;;;10.1016/j.bios.2014.04.034;ELSEVIER ADVANCED TECHNOLOGY;Q1
408;39;0956-5663;;591;601;BIOSENSORS & BIOELECTRONICS;63;;;10.1016/j.bios.2014.04.053;ELSEVIER ADVANCED TECHNOLOGY;Q1
410;39;1566-7367;;209;214;CATALYSIS COMMUNICATIONS;58;5;;10.1016/j.catcom.2014.09.015;ELSEVIER SCIENCE BV;Q1
412;31;09210296;;37;53;JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS;77;1;;10.1007/s10846-014-0092-z;SPRINGER;Q1
414;39;0960-8524;;406;409;BIORESOURCE TECHNOLOGY;177;;;10.1016/j.biortech.2014.11.105;ELSEVIER SCI LTD;Q1
416;31;0942-9352;;417;426;ZEITSCHRIFT FÜR PHYSIKALISCHE CHEMIE;229;3;;10.1515/zpch-2014-0617;OLDENBOURG VERLAG;Q3
417;21;1680-0737;;;;IFMBE PROCEEDINGS;49;;;;   SPRINGER;NO INDEXADO
422;39;1566-7367;;65;69;CATALYSIS COMMUNICATIONS;60;;;;ELSEVIER SCIENCE BV;Q1
425;21;0175-8659;;88;94;JOURNAL OF APPLIED ICHTHYOLOGY-ZEITSCHRIFT FUR ANGEWANDTE ICHTHYOLOGIE;31;01;;10.1111/jai.12496;WILEY-BLACKWELL PUBLISHING, INC;Q2
426;35;1695?7121;;395;410;PASOS - REVISTA DE TURISMO Y PATRIMONIO CULTURAL;13;2;;;PASOS - REVISTA DE TURISMO Y PATRIMONIO CULTURAL;NO INDEXADO
428;39;18777503;;58;66;JOURNAL OF COMPUTATIONAL SCIENCE;6;;;10.1016/j.jocs.2014.12.001;ELSEVIER;Q1
429;82;17599660;;490;499;ANALYTICAL METHODS;7;;;10.1039/C4AY02324B;ROYAL SOCIETY OF CHEMISTRY;Q1
431;39;1382-6689;;9;15;ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY;39;1;;10.1016/j.etap.2014.10.015;ELSEVIER SCIENCE BV;Q2
432;39;0927-0256;;142;148;COMPUTATIONAL MATERIALS SCIENCE;98;;;10.1016/j.commatsci.2014.11.003;ELSEVIER SCIENCE BV;Q1
433;21;0960-1481;;208;216;RENEWABLE ENERGY;77;;;10.1016/j.renene.2014.11.094;PERGAMON-ELSEVIER SCIENCE LTD;Q1
434;21;0045-6535;;343;350;CHEMOSPHERE;120;;;10.1016/j.chemosphere.2014.07.088;PERGAMON-ELSEVIER SCIENCE LTD;Q1
435;39;0020-0190;;199;202;INFORMATION PROCESSING LETTERS;115;2;;10.1016/j.ipl.2014.09.011;ELSEVIER SCIENCE BV;Q2
437;48;0303-7207;;111;119;MOLECULAR AND CELLULAR ENDOCRINOLOGY.;401;;;10.1016/j.mce.2014.12.002;ELSEVIER IRELAND LTD;Q1
439;21;0278-5846;;227;234;PROGRESS OF NEUROPSYCHOPHARMACOLOGY AND BIOLOGICAL PSYCHIATRY;56;;;10.1016/j.pnpbp.2014.09.012;PERGAMON-ELSEVIER SCIENCE LTD;Q1
440;82;2193-4126;;104;109;JOURNAL OF FOOD MEASUREMENT AND CHARACTERIZATION;9;1;;10.1007/s11694-014-9215-2;SPRINGER;Q3
443;5;07188706;;17;30;AVANCES EN CIENCIAS E INGENIERIA (LATINDEX);6;1;;;EXECUTIVE BUSINESS SCHOOL ;NO INDEXADO
444;21;0010-4825;;66;73;COMPUTERS IN BIOLOGY AND MEDICINE;57;;;10.1016/j.compbiomed.2014.11.013;PERGAMON-ELSEVIER SCIENCE LTD;Q2
445;82;1463-9076;;4945;4951;PHYSICAL CHEMISTRY CHEMICAL PHYSICS;17;;;10.1039/c4cp04738a;ROYAL SOC CHEMISTRY;Q1
446;39;0926-3373;;167;173;APPLIED CATALYSIS B-ENVIRONMENTAL;162;;;10.1016/j.apcatb.2014.06.047;ELSEVIER SCIENCE BV;Q1
447;7;1665529X;;24;38;INGENIERÍA. REVISTA ACADÉMICA;18;3;;;FACULTAD DE INGENIERÍA DE LA UNIVERSIDAD AUTÓNOMA DE YUCATÁN;NO INDEXADO
448;82;1364-727X;;118;126;INTERNATIONAL JOURNAL OF DAIRY TECHNOLOGY;68;;;10.1111/1471-0307.12161;WILEY-BLACKWELL PUBLISHING, INC;Q2
449;43;;;1;28;ETNOGRAFICA;19;1;;10.4000/etnografica.3884;CENTRO EM REDE DE INVESTIGAÇÃO EM ANTROPOLOGIA (CRIA);NO INDEXADO
450;39;0959-6526;;91;96;JOURNAL OF CLEANER PRODUCTION;90;;;;ELSEVIER SCI LTD;Q1
451;21;0098-1354;;350;362;COMPUTERS AND CHEMICAL ENGINEERING;72;;;10.1016/j.compchemeng.2014.04.008;PERGAMON-ELSEVIER SCIENCE LTD;Q1
452;39;0268-005X;;8;17;FOOD HYDROCOLLOIDS;43;;;10.1016/j.foodhyd.2014.04.026;ELSEVIER SCI LTD;Q1
454;82;0301-4460;;1;8;ANNALS OF HUMAN BIOLOGY;42;1;;10.3109/03014460.2014.968207;TAYLOR & FRANCIS LTD;Q2
456;64;1431-0651;;207;220;EXTREMOPHILES;19;1;;10.1007/s00792-014-0700-7;SPRINGER TOKYO;Q1
457;39;0925-7535;;274;282;SAFETY SCIENCE;72;;;10.1016/j.ssci.2014.09.014;ELSEVIER SCIENCE BV;Q1
458;82;2040-2503;;619;625;MEDCHEMCOMM;6;;;10.1039/c4md00430b;ROYAL SOCIETY OF CHEMISTRY;Q1
461;1;15141535;;;;REVISTA INTERDISCIPLINARIA DE ESTUDIOS AGRARIOS;;;;;PROGRAMA INTERDISCIPLINARIO DE ESTUDIOS AGRARIOS;NO INDEXADO
462;31;1345-711X;;1;9;JOURNAL OF STRUCTURAL AND FUNCTIONAL GENOMICS;16;;;10.1007/s10969-014-9191-0;SPRINGER;Q1
463;39;1567-1348;;103;109;INFECTION, GENETICS AND EVOLUTION;29;;;10.1016/j.meegid.2014.11.013;ELSEVIER SCIENCE BV;Q1
464;21;03601234;;261;265;JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH. PART B - PESTICIDES, FOOD CONTAMINANTS, AND AGRICULTURAL WASTES;50;;;10.1080/03601234.2015.999596;TAYLOR & FRANCIS INC;Q2
465;21;18681751;;28;43;MOLECULAR INFORMATICS;34;1;;10.1002/minf.201400093;WILEY-VCH VERLAG GMBH AND CO. KGAA;Q2
466;82;1744-683X;;898;907;SOFT MATTER;11;;;10.1039/C4SM02234C;ROYAL SOC CHEMISTRY;Q1
467;39;08968446;;36;44;JOURNAL OF SUPERCRITICAL FLUIDS;97;;;10.1016/j.supflu.2014.10.022;ELSEVIER SCIENCE BV;Q1
469;1;0328-932X;;21;28;ENERGÍAS RENOVABLES Y MEDIO AMBIENTE (ERMA);34;;;;INENCO - UNAS - CONICET;NO INDEXADO
471;45;0003-6072;;575;588;ANTON LEEUW INT. J. G.;107;;;10.1007/s10482-014-0353-7;SPRINGER;Q2
472;21;0749-6036;;45;53;SUPERLATTICES AND MICROSTRUCTURES;79;;;10.1016/j.spmi.2014.12.019;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q2
473;82;2041-6520;;705;713;CHEMICAL SCIENCE;6;;;10.1039/c4sc02181a;ROYAL SOCIETY OF CHEMISTRY;Q1
474;21;0095-1137;;528;538;JOURNAL OF CLINICAL MICROBIOLOGY;53;2;;10.1128/JCM.02262-14;AMER SOC MICROBIOLOGY;Q1
475;82;17564646;;641;649;JOURNAL OF FUNCTIONAL FOODS;;14;;;ELSERVIER;Q1
476;82;22118128;;986;993;PROCEDIA MATERIALS SCIENCE;;8;;10.1016/j.mspro.2015.04.160;ELSEVIER;NO INDEXADO
478;82;0311-5518;;8;23;ALCHERINGA;39;1;;10.1080/03115518.2014.951915;TAYLOR & FRANCIS LTD;Q2
480;6;13906143;;83;95;REVISTA MASKANA;5;;;;UNIVERSIDAD DE CUENCA;NO INDEXADO
481;1;15146898;;42;47;REVISTA DE LA FACULTAD DE ODONTOLOGÍA UNLP;;;;;CAICYT / CONICET;NO INDEXADO
482;31;0003-021X;;47;53;JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY (JAOCS);92;1;;10.1007/s11746-014-2574-3;SPRINGER;Q1
483;39;03772217;;807;819;EUROPEAN JOURNAL OF OPERATIONAL RESEARCH;242;3;;10.1016/j.ejor.2014.11.009;ELSEVIER SCIENCE BV;Q1
485;82;1364-5072;;175;181;JOURNAL OF APPLIED MICROBIOLOGY;118;;;10.1111/jam.12673;WILEY-BLACKWELL PUBLISHING, INC;Q1
487;21;0022-5142;;962;971;JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE;95;;;10.1002/jsfa.6770;JOHN WILEY & SONS LTD;Q1
489;39;1754-5048;;167;189;FUNGAL ECOLOGY;13;;;10.1016/j.funeco.2014.10.001;ELSEVIER SCI LTD;Q1
492;39;1878-8181;;221;228;BIOCATALYSIS AND AGRICULTURAL BIOTECHNOLOGY;4;;;10.1016/j.bcab.2014.12.004;ELSEVIER;Q2
493;31;1022-9760;;1;9;JOURNAL OF POLYMER RESEARCH;22;1;;10.1007/s10965-014-0622-1;SPRINGER;Q1
495;39;0143-7208;;341;351;DYES AND PIGMENTS;112;;;10.1016/j.dyepig.2014.07.022;ELSEVIER SCI LTD;Q1
497;48;0303-7207;;248;259;MOLECULAR AND CELLULAR ENDOCRINOLOGY.;401;;;10.1016/j.mce.2014.11.028;ELSEVIER IRELAND LTD;Q1
498;21;0749-6036;;29;37;SUPERLATTICES AND MICROSTRUCTURES;79;;;10.1016/j.spmi.2014.12.016;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q2
499;82;03058719;;203;219;GEOLOGICAL SOCIETY OF LONDON SPECIAL PUBLICATION;399;;;10.1144/SP399.9;GEOLOGICAL SOCIETY LONDON;NO INDEXADO
500;1;15147991;;;;REVISTA ARGENTINA DE ANTROPOLOGÍA BIOLÓGICA;;;;;ASOCIACIÓN DE ANTROPOLOGÍA BIOLÓGICA ARGENTINA;NO INDEXADO
502;21;10542523;;496;504;MEDICINAL CHEMISTRY RESEARCH;24;2;;10.1007/s00044-014-1121-y;BIRKHAUSER BOSTON INC;Q2
503;64;1344-7610;;416;421;BREEDING SCIENCE;64;;;10.1270/jsbbs.64.416;JAPANESE SOC BREEDING;Q1
504;1;03295885;;;;ANUARIO DE INVESTIGACIONES;;;;;INSTITUTO DE INVESTIGACIONES DE LA FACULTAD DE PSICOLOGÍA DE LA UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
506;21;1040-6387;;203;205;JOURNAL OF VETERINARY DIAGNOSTIC INVESTIGATION;27;2;;10.1177/1040638715571359;AMER ASSOC VETERINARY LABORATORY DIAGNOSTICIANS INC;Q1
508;39;0370-2693;;;;PHYSICS LETTERS B;;;;;ELSEVIER SCIENCE BV;Q1
510;39;0023-6438;;89;97;LEBENSMITTEL-WISSENSCHAFT UND-TECHNOLOGIE-FOOD SCIENCE AND TECHNOLOGY;61;;;10.1016/j.lwt.2014.11.026;ELSEVIER SCIENCE BV;Q1
511;82;0307-9457;;50;56;AVIAN PATHOLOGY;44;1;;10.1080/03079457.2014.993593;TAYLOR & FRANCIS LTD;Q1
512;39;0169-555X;;147;157;GEOMORPHOLOGY;228;;;;ELSEVIER SCIENCE BV;Q1
513;1;03295885;;135;142;ANUARIO DE INVESTIGACIONES;XXI;;;;UBA;NO INDEXADO
518;39;0958-6946;;15;20;INTERNATIONAL DAIRY JOURNAL;44;;;;ELSEVIER SCI LTD;Q1
521;21;0891-5849;;93;100;FREE RADICAL BIOLOGY AND MEDICINE;80;;;10.1016/j.freeradbiomed.2014.12.017;ELSEVIER SCIENCE INC;Q1
522;35;15787168;;1;38;AGER. REVISTA DE ESTUDIOS SOBRE DESPOBLACIÓN Y DESARROLLO RURAL;;19;;10.4422/ager.2015.01;CENTRO DE ESTUDIOS SOBRE DESPOBLACIÓN Y DESARROLLO RURAL;Q3
523;31;1438-4221;;157;169;INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY (PRINT);305;1;;10.1016/j.ijmm.2014.12.002.;ELSEVIER GMBH;Q1
527;3;14130130;;239;242;REVISTA BRASILEIRA DE CIENCIA VETERINARIA;21;4;;10.4322/rbcv.2015.302;UNIVERSIDADE FEDERAL FLUMINENSE;NO INDEXADO
529;82;1355-557X;;;;AQUACULTURE RESEARCH;;;;10.1111/are.12701;WILEY-BLACKWELL PUBLISHING, INC;Q2
530;31;1877-959X;;173;177;TICKS AND TICK-BORNE DISEASES;6;;;10.1016/j.ttbdis.2014.11.010;ELSEVIER;Q1
531;48;0303-7207;;73;79;MOLECULAR AND CELLULAR ENDOCRINOLOGY.;408;;;10.1016/j.mce.2014.12.011;ELSEVIER IRELAND LTD;Q1
532;39;0304-4165;;169;177;BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS;1850;;;10.1016/j.bbagen.2014.10.006;ELSEVIER SCIENCE BV;Q1
533;41;0008-7114;;1;10;CARYOLOGIA;68;;;;UNIV FLORENCE BOTANY INST;Q2
535;21;0893-7648;;1353;1367;MOLECULAR NEUROBIOLOGY;51;3;;10.1007/s12035-014-8814-6;HUMANA PRESS INC;Q1
536;64;1346-7395;;145;150;JOURNAL OF POULTRY SCIENCE, THE;;52;;10.2141/jpsa.0140074;JAPAN POULTRY SCIENCE ASSOC;Q2
544;31;0090-4341;;553;565;ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY;68;4;;10.1007/s00244-014-0090-y;SPRINGER;Q1
545;31;0300-8177;;63;72;MOLECULAR AND CELLULAR BIOCHEMISTRY;398;2;;10.1007/s11010-014-2205-1;SPRINGER;Q1
546;39;1566-7367;;72;77;CATALYSIS COMMUNICATIONS;61;;;10.1016/j.catcom.2014.12.012;ELSEVIER SCIENCE BV;Q1
547;21;0013-4651;;242;249;JOURNAL OF THE ELECTROCHEMICAL SOCIETY;162;3;;10.1149/2.0181503jes;ELECTROCHEMICAL SOC INC;Q1
548;1;0365-1185;;65;73;ANALES DE LA ACADEMIA NACIONAL DE CIENCIAS EXACTAS, FÍSICAS Y NATURALES DE BUENOS AIRES;66;;;;ACADEMIA NACIONAL DE CIENCIAS EXACTAS FÍSICAS Y NATURALES;NO INDEXADO
549;82;0958-3157;;475;480;BIOCONTROL SCIENCE AND TECHNOLOGY;25;4;;10.1080/09583157.2014.982511;TAYLOR & FRANCIS LTD;Q2
550;1;;;355;377;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;72;3;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
552;32;0033-183X;;;;PROTOPLASMA;;;;10.1007/s00709-015-0799-0;SPRINGER WIEN;Q1
554;82;02682575;;;;JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY;;;;10.1002/jctb.4635;JOHN WILEY & SONS LTD;Q1
555;21;1040-6182;;111;126;QUATERNARY INTERNATIONAL;356;;;10.1016/j.quaint.2014.09.055;PERGAMON-ELSEVIER SCIENCE LTD;Q1
556;82;0969-7128;;9;19;GENE THERAPY;22;1;;10.1038/gt.2014.102;NATURE PUBLISHING GROUP;Q2
558;21;0169-8095;;146;161;ATMOSPHERIC RESEARCH;163;-;;10.1016/j.atmosres.2014.11.017;ELSEVIER SCIENCE INC;Q1
559;1;16684834;;43;48;REVISTA VETERINARIA;26;1;;; UNIVERSIDAD NACIONAL DEL NORDESTE;Q4
561;570;0975-4415;;15;25;INTERNATIONAL JOURNAL OF DRUG DELIVERY TECHNOLOGY;5;1;;;UNIVERSITY OF SCIENCE AND TECHNOLOGY;Q3
562;39;1385-8947;;133;140;CHEMICAL ENGINEERING JOURNAL;266;;;10.1016/j.cej.2014.12.074;ELSEVIER SCIENCE SA;Q1
564;1;22508309;;16;23;HEMATOLOGIA;19;1|;;;SOCIEDAD ARGENTINA DE HEMATOLOGÍA;NO INDEXADO
566;21;02724634;;;;JOURNAL OF VERTEBRATE PALEONTOLOGY;;;;10.1080/02724634.2015.980505;SOC VERTEBRATE PALEONTOLOGY;Q1
567;82;0378-1097;;1;6;FEMS MICROBIOLOGY LETTERS;362;2;;10.1093/femsle/fnu006 1-6;WILEY-BLACKWELL PUBLISHING, INC;Q2
569;39;0272-7714;;145;155;ESTUARINE COASTAL AND SHELF SCIENCE;153;;;10.1016/j.ecss.2014.12.006;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
570;39;0920-5861;;143;149;CATALYSIS TODAY;252;;;10.1016/j.cattod.2014.10.031;ELSEVIER SCIENCE BV;Q1
572;82;0963-7486;;210;215;INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION;66;;;10.3109/09637486.2014.986070;TAYLOR & FRANCIS LTD;Q2
573;21;0031-9422;;72;83;PHYTOCHEMISTRY;111;;;10.1016/j.phytochem.2014.11.007;PERGAMON-ELSEVIER SCIENCE LTD;Q1
574;39;0169-555X;;164;181;GEOMORPHOLOGY;232;;;10.1016/j.geomorph.2014.12.022;ELSEVIER SCIENCE BV;Q1
575;21;0013-4686;;456;461;ELECTROCHIMICA ACTA;154;;;10.1016/j.electacta.2014.12.022;PERGAMON-ELSEVIER SCIENCE LTD;Q1
579;517;20927355;;60;68;ALLERGY, ASTHMA & IMMUNOLOGY RESEARCH;7;1;;10.4168/aair.2015.7.1.60;"KOREAN ACADEMY OF ASTHMA, ALLERGY AND CLINICAL IMMUNOLOGY; KOREAN ACADEMY OF PEDIATRIC ALLERGY AND RESPIRATORY DISEASE";Q2
580;82;0954-2299;;210;218;CHEMICAL SPECIATION AND BIOAVAILABILITY;26;4;;;SCIENCE REVIEWS 2000 LTD;Q3
583;21;09399585;;179;185;SPRINGER INTERNATIONAL PUBLISHING;141;;;10.1007/978-3-319-10837-7_23;SPRINGER INTERNATIONAL PUBLISHING;NO INDEXADO
584;1;18150640;;133;146;REVISTA IBEROAMERICANA DE EDUCACIÓN MATEMÁTICA;;44;;;ORGANIZACIÓN ESTADOS IBEROAMERICANOS - OEI;NO INDEXADO
585;1;1666-2105;;383;396;INTERSECCIONES EN ANTROPOLOGÍA;16;2;;;FACULTAD DE CIENCIAS SOCIALES, UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES;Q2
586;1;16667301;;116;117;REVISTA CIENCIAS SOCIALES;;88;;;FACULTAD DE CIENCIAS SOCIALES DE LA UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
589;1;23139242;;;;CAIANA;;6;;;CENTRO ARGENTINO DE INVESTIGADORES DE ARTE;NO INDEXADO
591;54;1027-5851;;81;89;INTERNATIONAL JOURNAL OF ACOUSTICS AND VIBRATION;20;2;;;INTERNATIONAL INSTITUTE OF ACOUSTICS AND VIBRATION;Q3
593;21;0275-2565;;911;923;AMERICAN JOURNAL OF PRIMATOLOGY;77;8;;10.1002/ajp.22420;WILEY-LISS, DIV JOHN WILEY & SONS INC;Q1
595;1;1851-4979;;77;96;LATIN AMERICAN JOURNAL OF SEDIMENTOLOGY AND BASIN ANALYSIS;21;2;;;AAS;Q3
597;39;0167-8809;;48;55;AGRICULTURE, ECOSYSTEMS AND ENVIRONMENT;202;;;10.1016/j.agee.2014.12.017;ELSEVIER SCIENCE BV;Q1
598;39;2211-8128;;297;303;PROCEDIA MATERIALS SCIENCE;8;;;;ELSEVIER SCIENCE BV;NO INDEXADO
599;21;1932-6203;;;;PLOS ONE;;;;10.1371/journal.pone.0119468;PUBLIC LIBRARY SCIENCE;Q1
600;5;07161182;;441;453;CHUNGARA, REVISTA DE ANTROPOLOGÍA CHILENA;47;3;;;UNIVERSIDAD DE TARAPACÁ;Q1
602;31;0925-9864;;593;604;GENETIC RESOURCES AND CROP EVOLUTION;62;4;;10.1007/s10722-014-0184-4;SPRINGER;Q1
605;1;03267911;;11;36;COMECHINGONIA: REVISTA DE ARQUEOLOGÍA;19;1;;;UNC;NO INDEXADO
608;39;0167-8809;;54;61;AGRICULTURE, ECOSYSTEMS AND ENVIRONMENT;200;;;10.1016/j.agee.2014.11.001;ELSEVIER SCIENCE BV;Q1
609;1;03281337;;35;45;REVISTA AREA;;21;;;FACULTAD DE ARQUITECTURA, DISEÑO Y URBANISMO DE LA UNIVERSIDAD NACIONAL DE BUENOS AIRES.;NO INDEXADO
610;1;18530400;;59;70;REVISTA DEL MUSEO ARGENTINO DE CIENCIAS NATURALES;17;1;;;RMBR;NO INDEXADO
611;1;15147991;;147;156;REVISTA ARGENTINA DE ANTROPOLOGÍA BIOLÓGICA;17;2;;;ASOCIACIÓN DE ANTROPOLOGÍA BIOLÓGICA DE LA REPÚBLICA ARGENTINA.;NO INDEXADO
613;1;0327-1676;;;;ANDES;27;;;;CENTRO PROMOCIONAL DE LAS INVESTIGACIONES EN HISTORIA Y ANTROPOLOGÍA. UNIVERSIDAD NAC- DE SALTA. SALTA;NO INDEXADO
617;31;0367-2530;;66;71;FLORA;210;;;;ELSEVIER GMBH;Q2
618;82;0003-3472;;38;43;ANIMAL BEHAVIOUR;100;;;10.1016/j.anbehav.2014.11.005;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
622;31;1029-8428;;71;83;NEUROTOXICITY RESEARCH;27;;;10.1007/s12640-014-9493-9;SPRINGER;Q1
623;39;1877-2641;;37;44;WASTE AND BIOMASS VALORIZATION;6;1;;10.1007/s12649-014-9336-1;SPRINGER;Q2
624;39;0268-005X;;629;635;FOOD HYDROCOLLOIDS;43;;;10.1016/j.foodhyd.2014.07.020;ELSEVIER SCI LTD;Q1
625;39;0378-3820;;29;35;FUEL PROCESSING TECHNOLOGY;131;;;10.1016/j.fuproc.2014.10.043;ELSEVIER SCIENCE BV;Q1
627;1;0328 3445;;5;29;POBLACIÓN & SOCIEDAD;22;1;;;POBLACIÓN & SOCIEDAD, INSTITUTO SUPERIOR DE ESTUDIOS SOCIALES.;NO INDEXADO
629;477;12105759;;11;19;EUROPEAN JOURNAL OF ENTOMOLOGY (CESKE BUDEJOVICE);112;1;;;CZECH ACAD SCI;Q2
631;16;02574314;;10;28;REVISTA CUBANA DE EDUCACIÓN SUPERIOR;;1;;;EDITORIAL UH, UNIVERSIDAD DE LA HABANA;NO INDEXADO
632;82;0931-2250;;95;104;JOURNAL OF AGRONOMY AND CROP SCIENCE;201;2;;10.1111/jac.12106;WILEY-BLACKWELL PUBLISHING, INC;Q1
633;1;1851703X;;110;132;H-INDUSTRI@. REVISTA DE HISTORIA DE LA INDUSTRIA, LOS SERVICIOS Y LAS EMPRESAS EN AMÉRICA LATINA;;16;;;INSTITUTO INTERDISCIPLINARIO DE ECONOMÍA POLÍTICA DE BUENOS AIRES;NO INDEXADO
634;35;11353848;;3;13;REVISTA IBEROAMERICA DE DIAGNOSTICO Y EVALUACION PSICOLOGICA;2;42;;;ASOCIACIÓN IBEROAMERICANA DE DIAGNÓSTICO Y EVALUACIÓN PSICOLÓGICA;Q3
636;1;1850-2334;;45;53;ARTE E INVESTIGACIÓN;15;10;;;PAPEL COSIDO;NO INDEXADO
637;1;15146871;;174;194;TRABAJO Y SOCIEDAD;;23;;;UNIVERSIDAD NACIONAL DE SANTIAGO DEL ESTERO  FACULTAD DE HUMANIDADES Y CIENCIAS SOCIALES;NO INDEXADO
638;1;18511686;;277;284;ANUARIO DE INVESTIGACIONES;21;;;;EDICIONES FACULTAD DE PSICOLOGÍA;NO INDEXADO
643;37;02434504;;43;50;CINÉMACTION;;156;;;CHARLES CORLET;NO INDEXADO
644;31;0960-3115;;1541;1548;BIODIVERSITY AND CONSERVATION;24;6;;10.1007/s10531-014-0849-5;SPRINGER;Q1
646;3;1516-7291;;405;422;CONTEMPORANEA;4;2;;;UFSCAR;NO INDEXADO
647;39;0142-1123;;75;79;INTERNATIONAL JOURNAL OF FATIGUE;72;;;10.1016/j.ijfatigue.2014.11.006;ELSEVIER SCI LTD;Q1
648;9;2076121X;;;;PRAXIS SOCIAL - REVISTA DE TRABAJO SOCIAL;;3;;;UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS;NO INDEXADO
649;39;02608774;;70;77;JOURNAL OF FOOD ENGINEERING;149;;;10.1016/j.jfoodeng.2014.09.043;ELSEVIER SCI LTD;Q1
650;31;0940-9602;;41;48;ANNALS OF ANATOMY-ANATOMISCHER ANZEIGER;198;;;10.1016/j.aanat.2014.10.010;ELSEVIER GMBH, URBAN & FISCHER VERLAG;Q2
651;21;1070-0048;;26;33;HASELTONIA;20;;;;CACTUS SUCCULENT SOC AMER INC;Q4
652;39;0308-8146;;663;668;FOOD CHEMISTRY;172 ;;;10.1016/j.foodchem.2014.09.094;ELSEVIER SCI LTD;Q1
653;39;00310182;;19;42;PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY;418;;;10.1016/j.palaeo.2014.11.013;ELSEVIER SCIENCE BV;Q1
655;82;1322-7130;;49;56;AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH;21;;;10.1111/ajgw.12110;WILEY-BLACKWELL PUBLISHING, INC;Q1
657;39;0001-706X;;34;40;ACTA TROPICA;142;;;10.1016/j.actatropica.2014.10.019;ELSEVIER SCIENCE BV;Q1
658;1;01851594;;88;95;ENSEÑANZA E INVESTIGACIÓN EN PSICOLOGÍA;20;1;;;EL MANUAL MODERNO;NO INDEXADO
