proyecto_id;proyecto_fuente;titulo;fecha_inicio;fecha_finalizacion;resumen;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;palabras_clave;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
13353;CONICET;Regulación de la sensibilidad hormonal por activación de vías de señalización en el microambiente tumoral de carcinomas mamarios;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;La adquisición de hormono-independencia en cáncer de mama es una problemática en estudio. Nuestro laboratorio desarrolló un modelo de carcinomas mamarios murinos que expresan receptores de  estrógeno (RE) y de progesterona (RP). Los tumores hormono-dependientes (HD) necesitan del progestágeno para crecer y los hormono-independientes (HI) lo hacen aún en ausencia de la hormona. Ambos necesitan de RP funcionales para crecer. Mientras que el crecimiento de los tumores HI depende de la activación de la vía PI3K/Akt por factores derivados del microambiente tumoral, el crecimiento de los tumores HD no requiere tal activación. In vitro, demostramos que el FGF2 estromal induce la proliferación de células epiteliales HI activando a los RP y a Akt. Para evaluar qué genes están involucrados en el crecimiento tumoral HI utilizamos la técnica de laser capture microdissection y aislamos células estromales y epiteliales de tumores HD y HI, que utilizamos luego en ensayos de DNA array. Teniendo en cuenta que no hay muchos estudios con DNA array que comparen estroma HD y HI, excepto el trabajo de Finak (2008), proponemos estudiar la expresión de genes diferencialmente expresados en el epitelio y/o estroma HI respecto del HD. Para ello, validaremos por real time PCR genes seleccionados a partir de los resultados obtenidos en el DNA array. Cuando sea posible evaluaremos la expresión proteica por western blot e inmunohistoquímica. Además, mediante un sistema de cultivo en Matrigel que mantiene la estructura tridimensional de los cúmulos epiteliales y con el cual hemos logrado reproducir in vitro el crecimiento diferencial de las células HI, estudiaremos mecanismos que desencadenan el comportamiento HI. Así trataremos de dilucidar la cascada de eventos que se disparan en respuesta a factores estromales tales como el FGF2, la activación del sistema de transducción de señales como el Akt, y la respuesta hormonal tal como la activación de RP. Esta cascada podría variar según el tipo tumoral y explicar la diferente respuesta hormonal entre los tumores HI y HD. Se analizará asimismo la expresión de estos mismos genes en un modelo de líneas celulares mamarias humanas creciendo in vitro y en ratones nude. En conclusión, estos estudios brindarán información sobre proteínas involucradas en la adquisición de hormono-independencia y sobre posibles interacciones estroma-epitelio tumoral, las cuales podrían constituir un blanco clave en el desarrollo de nuevas terapias anti tumorales.;1;300000.0;300000.0;300000.0;300000.0;22;11220090100692CO;"carcinomas mamarios; microambiente tumoral; hormono-independencia";1;;10;1;F
13375;CONICET;PARTICIPACIÓN DEL ESTROMA EN LA PROGRESION Y REGRESIÓN TUMORAL EN UN MODELO MURINO DE CANCER DE VEJIGA ORTOTOPICO;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;Por muchos años se ha dado importancia a la identificación de cambios moleculares como determinantes de la carcinogénesis. La tumorigenesis fue considerada como un complejo proceso en múltiples pasos durante los cuales la célula tumoral va acumulando múltiples y consecutivos alteraciones genéticas. Estos modelos centrados en las células tumorales y en el genoma han permitido la identificación y caracterización de oncogenes y genes supresores de tumor. Sin embargo se ha prestado mucha menos atención a que los tumores son entidades complejas, formados por células tumorales que crecen en un soporte denominado estroma. El estroma está formado por la matriz extracelular y por un componente celular que incluye entre otras a fibroblasto, macrófagos y células del endotelio vascular. Las interacciones entre células tumorales y células del estroma determinarán un microambiente que puede tanto favorecer como inhibir el crecimiento tumoral. Para estudiar la vinculación del estroma con la progresión tumoral, hemos generado un modelo de cáncer de vejiga (CaV) murino que mimetiza la patología humana. A partir de la inoculación sucesiva in vivo de la línea MB49 generamos una nueva línea MB49-I con alta capacidad de invasión y metástasis. El presente proyecto proponemos analizar la participación del estroma durante la progresión del CaV utilizando el modelo MB49/MB49-I. Evaluaremos expresión de moléculas involucradas en procesos de invasión, en la transición epitelio mesenquimática y las vías de transducción de señales involucradas. Ciertos tratamientos podrían inducir un cambio que lleve al estroma a iniciar un proceso de cicatrización que determine la inhibición del CaV. Anteriormente observamos que la inoculación de Bacilo Calmette Guerin (BCG), terapia convencional para CaV superficial de alto grado, induce un tejido cicatrizal dado por acumulación de fibras colágenas. Esta cicatrización es más importante cuando se inhibe la producción de óxido nítrico. Estudiaremos los mecanismos que llevan a esta regresión tumoral inducida por BCG. La concreción de este proyecto promoverá un mayor entendimiento de la interacción tumor-estroma en CaV, tanto en la progresión como en la regresión tumoral inducida por BCG, que llevará al conocimiento de nuevos blancos terapéuticos así como también permitirá mejorar la inmunoterapia con BCG.;1;36000.0;36000.0;36000.0;36000.0;22;11420090100193CO;"cáncer de vejiga; estroma tumoral; modelo ortotopico";1;;;;F
13389;CONICET;La metacognición en la resolución de problemas de Física: hacia la caracterización de su aprendizaje;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;"El proyecto apunta a conocer mejor los mecanismos mediante los cuales las personas se tornan metacognitivamente más hábiles al resolver problemas de Física. El marco teórico usado sostiene una visión múltiple y contextualizada de la  cognición y la metacognición. Según éste, la actividad metacognitiva resulta de la activación de ciertos recursos denominados metacognitivos. Los antecedentes inmediatos de este proyecto han permitido caracterizar algunos de estos recursos y también establecer que los mismos son activados durante situaciones de confusión. Este proyecto pretende: a) continuar el trabajo previo de caracterización de recursos metacognitivos; b) caracterizar las situaciones de confusión, que son los entornos en los cuales dichos recursos se activan; c) describir la relación entre la actividad metacognitiva de los sujetos y los cambios en los juegos epistémicos que ocurren durante sus procesos de solución. También se pretende aportar al diseño de actividades instruccionales que favorezcan el aprendizaje de habilidades metacognitivas. El estudio, de carácter exploratorio, se llevará a cabo mediante el análisis de casos. Esto permitirá orientar la formulación de hipótesis acerca de los mecanismos de interacción, aún no descriptos,  entre los diferentes elementos que dan lugar a la actividad metacognitiva. Permitirá también explorar los mecanismos mediante los cuales la actividad metacognitiva incide sobre el curso de los procesos cognitivos. Los estudios se llevarán a cabo utilizando un conjunto de entrevistas semiestructuradas, planteando a grupos de dos o tres alumnos situaciones problemáticas diseñadas a partir del análisis de exámenes resueltos. Esta metodología ya ha demostrado ser fructífera para obtener datos acerca de los procesos de pensamiento de los sujetos y en particular acerca de los procesos metacognitivos y estados de confusión.El proyecto permitirá contar con una mejor caracterización de los recursos metacognitivos de los que disponen los sujetos, conocer características de las situaciones de confusión que pueden hacer de ellas entornos propicios para el desarrollo de la habilidad metacognitiva, y conocer más acerca de la interacción de la actividad metacognitiva con los procesos cognitivos durante la resolución de problemas. Se evaluará la posibilidad de utilizar este conocimiento para diseñar actividades instruccionales destinadas a favorecer el desarrollo de la actividad metacognitiva en la resolución de problemas de física.";1;71820.0;71820.0;71820.0;71820.0;22;11220090100234CO;"Metacognición; Resolución de Problemas; Física";1;;3;0;M
13409;CONICET;Diseño, construcción y monitoreo de reserva de patrimonio cultural sustentable;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;"Este proyecto busca completar un ciclo de estudio del comportamiento de reservas de museos y bibliotecas.Se plantea el diseño, construcción y monitoreo de un espacio estabilizado en su condición higrotérmica con diseño pasivo y sustentable, un ambiente adecuado para la conservación de bienes.Para esta implementación se cuenta en el ámbito de la UNLP con el aval de dos museos para la realización de la experiencia,  que redundará en conocimientos sobre el tema y podrá permitirnos  pautar medidas de diseño pasivo y sustentable. Los resultados del proyecto implicarían innovación que se traduciría en registro de propiedad intelectual, patente; con la posibilidad de transferencia al sector público y privado.";1;180000.0;180000.0;180000.0;180000.0;22;11220090100012CO;"Diseño Sustentable; Bienes Culturales; Conservación Preventiva";1;;5;2;F
13424;CONICET;Mecanismos ecofisiológicos asociados con una mayor tolerancia a la baja disponibilidad hídrica en el suelo en el cultivo de maíz.;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;Recurrentes déficit hídricos con efectos detrimentales sobre el rendimiento del cultivo de maíz a nivel mundial y en el Sudeste de Buenos Aires en particular, denotan la importancia del estudio de los factores ecofisiológicos asociados con una mayor tolerancia a la baja disponibilidad de agua en el suelo alrededor de floración y durante el llenado de granos. El objetivo general de este proyecto es el de mejorar nuestro entendimiento de los procesos ecofisiológicos que actúan en la respuesta del rendimiento a la baja disponibilidad hídrica en el suelo durante el período crítico de determinación del número de granos y durante el llenado de granos, utilizando como modelo de estudio a híbridos con respuesta contrastante al estrés en general (i.e. híbrido moderno vs. antiguo, e híbridos modernos de alto potencial de rendimiento en condiciones de ambientes de buena calidad pero con diferente respuesta en ambientes empobrecidos). En este marco, se evaluarán procesos que no fueron previamente estudiados frente a condiciones de baja disponibilidad hídrica en el suelo utilizando diferentes escalas de estudio (i.e. consumo de agua, eficiencia en el uso del agua, procesos durante el período crítico de fijación de granos como la fijación de granos por unidad de tasa de crecimiento, y procesos durante el llenado de granos como la fotosíntesis de hoja y la senescencia foliar, discriminación isotópica de 13C). Se realizarán experimentos a campo en la Unidad Integrada Balcarce que incluirán 4 genotipos de maíz (un híbrido moderno y uno antiguo simple, y dos híbridos modernos con respuestas contrastantes ante disminuciones en la calidad del ambiente) y 3 tratamientos hídricos (buena disponibilidad de agua en el suelo durante todo el ciclo, baja disponibilidad de agua en el suelo alrededor de floración, y baja disponibilidad de agua en el suelo durante el llenado de granos). El estudio comparado de estos materiales, seleccionados por su respuesta contrastante del rendimiento ante el estrés en general, orientará en la identificación de los mecanismos ecofisiológicos más asociados con la tolerancia a la baja disponibilidad hídrica en el cultivo de maíz.;1;90000.0;90000.0;90000.0;90000.0;22;11220090100498CO;"maíz; rendimiento; estrés hídrico";1;;2;3;F
13433;CONICET;Producción pecuaria en zonas de abundancia natural de arsénico. Transferencia a agroalimentos.;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;La cadena agroalimentaria es un factor relevante en la exposición humana a elementos tóxicos y debe ser tenida en cuenta a la hora de evaluar los riesgos para la salud. Entre los contaminantes presentes en los alimentos se incluyen microorganismos, compuestos químicos orgánicos y elementos traza inorgánicos. Estos últimos pueden estar presentes en la dieta del ganado en concentraciones toleradas por los animales, pero pueden transferirse a los tejidos en concentraciones no aceptables para el consumo humano. Entre los elementos traza, el arsénico merece especial atención por su elevada toxicidad y amplia distribución, con concentraciones elevadas, en Argentina. Los animales expuestos a elevados niveles de arsénico a través del agua de bebida o del alimento representan una posible vía de transferencia hacia el hombre a través de la cadena alimentaria. El presente Plan de Trabajo tiene como principal objetivo analizar la incidencia de los altos contenidos de arsénico en agua de bebida animal, suelo y forraje, sobre la producción y calidad de agroalimentos en el sudeste de la provincia de Córdoba, Argentina. Se determinarán las concentraciones de arsénico y otros elementos traza en agua y suelo en establecimientos pecuarios y en agroalimentos (leche, productos lácteos, carne).  Se realizarán experiencias in vitro de transferencia a diferentes especies forrajeras.  Los resultados que se obtengan del estudio de  la relación entre la concentración de elementos traza en matrices ambientales, en especies forrajeras y en productos pecuarios de consumo humano, constituirán por una parte, un aporte significativo a la elaboración de líneas de base de elementos traza en suelos y forraje y, por otra, se logrará un mejor conocimiento de la composición en elementos traza de los agroalimentos en nuestro país. Cabe destacar la importancia de investigar la presencia de arsénico en el agua de bebida y alimentos para especies de producción pecuaria, detectar su presencia y/o acumulación en productos de consumo humano, y poder predecir las concentraciones que se encontrarán en los alimentos, para conocer cuál es su aporte a la dosis diaria ingerida de este elemento y estimar el riesgo para la salud que implicaría su consumo.;1;150200.0;150200.0;150200.0;150200.0;22;11220090100452CO;"produccion pecuaria; arsénico; agroalimentos";1;;2;5;F
13440;CONICET;Fluctuaciones de ingreso, trayectorias laborales y exclusión social: aspectos dinámicos y multidimensionales. Nuevasevidencias en el análisis del caso argentino.;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;"En los últimos años ha cobrado un renovado auge en la investigación académica la preocupación por complementarel tradicional enfoque de análisis estático del mercado de trabajo con la perspectiva dinámica. A su vez, ha ganadotambién mayor espacio el esfuerzo por caracterizar las múltiples dimensiones que el bienestar de la población conlleva.Tanto la información dinámica como el análisis de la multi-dimensionalidad de lo que globalmente aparece bajola denominación de exclusión social son decididamente útiles para el diseño de políticas. En el caso argentino laproducción académica en estos tópicos es todavía acotada aún cuando la pertinencia analítica es evidente. El proyectode investigación aportará evidencias a la disciplina a través de la exploración de las relaciones entre dinámica delmercado de trabajo, fluctuaciones de ingresos y exclusión social en Argentina en los últimos tres decenios. Ello serealizará recurriendo a las técnicas de análisis de datos de panel y de cohortes ficticias. Se prevé también abordar elcaso argentino en una perspectiva comparada. Los objetivos específicos del proyecto son seis: 1) Caracterizaciónde las fluctuaciones de ingreso de los individuos y de los hogares; 2) Estudio de la intensidad, características ydeterminantes principales de las trayectorias ocupacionales, con énfasis en los episodios de informalidad y suasociación con indicadores de los déficit de integración social, 3) Exploración de la hipótesis de segmentación laboralen Argentina, 4) Estimación de los efectos de la inestabilidad de los ingresos y laboral sobre diversos indicadores deexclusión social, entre ellos, la segregación residencial, y 5) sobre el nivel de bienestar reportado por los individuos, 6)Estimación de los determinantes de las diferencias en indicadores seleccionados de exclusión social entre subgruposde individuos y hogares y para diversas unidades regionales. El análisis va a diferenciar las diversas fases de laevolución macroeconómica del período. Se utilizarán intensivamente los microdatos de la Encuesta Permanente deHogares que releva el INDEC. El análisis va a incluir también las ondas relevadas bajo la modalidad continua desde2003 . Para el estudio con cohortes ficticias se recurrirá a los datos de sección cruzada disponibles para los últimos 30años. Complementariamente se recurrirán a otras fuentes de datos disponibles correspondientes a diversas unidadesgeográficas.";1;36000.0;36000.0;36000.0;36000.0;22;11420090100003CO;"Inestabilidad de ingresos; Exclusión social; Dinámica laboral";1;;;;M
13441;CONICET;Evolución de la distribución del ingreso, percepciones subjetivas de la desigualdad y políticas públicas en Argentina. Las preferencias por las políticas redistributivas y el alcance de los programas sociales.;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;"La evolución de la desigualdad de la distribución del ingreso en Argentina en el largo plazo señala algunas de las limitaciones de las políticas públicas para redistribuir recursos y oportunidades en la población. A su vez, el apoyo a las políticas fiscales redistributivas y a los programas sociales en especial depende, entre muchos otros factores, de los niveles de desigualdad en una sociedad y de las percepciones que los agentes económicos se forman sobre estos niveles. En este marco, el proyecto plantea dos objetivos específicos. Por un lado, se propone estudiar la evolución de la desigualdad en Argentina y sus determinantes desde la década de 1970 hasta el presente. Por otro lado, se plantea estudiar cómo los agentes forman una percepción sobre su posición relativa en la distribución del ingreso en este contexto de creciente desigualdad, y qué relación pueden tener estas percepciones con el alcance de las políticas redistributivas. Los resultados del primer objetivo constituyen un insumo para el análisis del segundo objetivo.Con respecto al primer objetivo, el presente proyecto plantea documentar los principales patrones y tendencias de la desigualdad en Argentina entre mediados de la década del setenta y mediados de los años 2000. Este análisis descriptivo se complementará con una evaluación crítica de las principales hipótesis acerca de los determinantes de esa evolución a la luz de la evidencia existente: hiperinflación; ajuste macroeconómico; altos niveles de desempleo; dictaduras autoritarias; procesos de marcada liberalización comercial; episodios de rápida acumulación de capital, modernización y cambio tecnológico; debilitación de las instituciones y regulaciones laborales; cambios estructurales con orientación de mercado. En cuanto al segundo objetivo, se parte de la observación de que la presencia de sesgos sistemáticos en la percepción subjetiva de la distribución del ingreso puede resultar en la falta de apoyo a políticas distributivas. Se plantea evaluar la existencia de estos sesgos en la percepción de la distribución del ingreso en Argentina, y su relación con las actitudes hacia las políticas fiscales redistributivas. La metodología a utilizar consiste en el desarrollo de modelos teóricos basados en desarrollos recientes de la economía que incorporan resultados de las ciencias del comportamiento, y en el análisis de encuestas de hogar específicas sobre estos fenómenos.";1;33000.0;33000.0;33000.0;33000.0;22;11420090100078CO;"Desigualdad y pobreza; Políticas públicas y redistribución; Percepciones subjetivas y economía del comportamiento";1;;;;M
13442;CONICET;Representaciones de la idea de nación entre diferentes funcionarios del Estado;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;Los discursos televisivos sobre las noticias del país integran a la mayoría de sus habitantes, ofreciéndoles un material común que reelaborado permite cotidianamente efectuar una ‘narración de la nación’. Por medio de un análisis descriptivo e interpretativo de las actuales representaciones televisivas de la ideas de nación y de globalización, y de su reconocimiento por parte de diferentes funcionarios del Estado, se pretende relevar las formas más frecuentes en que tales ideas circulan en el discurso televisivo de noticias, para luego, estimar las vinculaciones entre tales ideas y los condicionamientos que sobre ellas ejercen la condición profesional de los sujetos y la pertenencia institucional a las estructuras laborales del Estado-nación.;1;86760.0;86760.0;86760.0;86760.0;22;11220090100458CO;"nación; representación; ideología";1;;4;0;M
13449;CONICET;Lidiando con la solidaridad y el mercado. Un estudio etnográfico de emprendimientos y encadenamientos productivos de la “economía solidaria” en Argentina.;2010/01/01 00:00:00.000;2012/12/31 00:00:00.000;Frente a las transformaciones en la estructura socio-productiva de los países del cono sur evidenciadas en las últimas décadas, se desarrolló la llamada “economía solidaria. Estos abordajes se centraron principalmente en cuestiones teóricas, definiendo esta economía alternativa por la primacía de los vínculos de solidaridad y la confianza por sobre la competencia y el individualismo, que caracterizarían a la economía de mercado. Estos enfoques han coadyuvado al desarrollo de concepciones dualistas que dicotomizan el campo de la “economía mercantil” y el de la “economía solidaria”, dando lugar a aproximaciones normativas que les atribuyen lógicas mutuamente excluyentes (lucro/interés vs. vínculos solidarios/desinterés).Nuestro objetivo es problematizar estos enfoques a partir de una perspectiva etnográfica, que recuperando la práctica de los actores involucrados, evidencia las diversas lógicas a partir de las cuales la “economía solidaria” es construida social y culturalmente. Sostenemos que la conformación de emprendimientos asociativos depende de la articulación entre lógicas que la literatura suele considerar como mutuamente excluyentes. Nuestros objetivos específicos y el plan de actividades derivado se orientan a realizar un análisis crítico de las dicotomías que organizaron la producción sobre este campo.En función de ello realizaremos un estudio comparado de cuatro casos constituidos por emprendimientos productivos asociativos de la “economía solidaria”. Nuestras investigaciones previas nos muestran que en su práctica cotidiana deben lidiar con instituciones y dispositivos normativos, cuyo diseño obedece a empresas que operan en la “economía formal”. En tanto estas regulaciones condicionan a los emprendimientos de la “economía solidaria”, el análisis de las tensiones que se establecen en esta relación se constituye como un campo privilegiado para dar cuenta de la multiplicidad de lógicas que intervienen en la gestión cotidiana de estos emprendimientos.En síntesis aspiramos a construir un abordaje que permita recuperar la perspectiva de las personas que habitan cotidianamente estos espacios intersticiales que se configuran entre legal/formal e ilegal/informal. Nos interesa profundizar en las prácticas y sentidos de estas personas en relación con las nociones de “trabajo”, “economía”, “legitimidad” y “legalidad”, en tanto sobre estas nociones se estructuran dispositivos y relaciones de poder que los sitúan en los márgenes de la “economía real”.;1;87023.85;87023.0;87023.85;87023.0;22;11220090100488CO;"Economia solidaria; Emprendimientos y encadenamientos productivos; Antropología económica";1;;3;1;M
