proyecto_id;proyecto_fuente;titulo;fecha_inicio;fecha_finalizacion;resumen;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;palabras_clave;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
14435;CONICET;Estudio ecológico, planificación de estrategias de restauración y estudio integral de cianotoxinas en el Embalse Paso de las Piedras: Modelado matemático, estudios experimentales y de campo;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;El presente proyecto propone la realización de un estudio ecológico del Embalse Paso de las Piedras, integrado al desarrollo de modelos matemáticos y a un estudio integral de cianotoxinas, para la planificación y costeo de estrategias de restauración de la calidad de agua del embalse. Se llevará a cabo la extensión de modelos ecológicos de cuerpos de agua dulce desarrollados por el grupo de investigación y su calibración con datos de campo tomados en el marco del proyecto, para el planeamiento operativo de acciones de control sobre el crecimiento algal en el embalse Paso de las Piedras, en un marco de optimización dinámica. Como parte central de las actividades planificadas, se proponen estudios básicos de tipo experimental y de campo con la finalidad de caracterizar el estado trófico actual del lago, evaluar los principales niveles de la trama trófica (fitoplancton, micro y mesozooplancton, ictioplancton, peces zooplanctófagos e ictiófagos) y proveer de un conjunto completo y consistente de datos actuales al modelo. Los estudios de campo a lo largo de dos años, incluyen, la toma y análisis de datos de variables abióticas en la columna de agua y sedimentos, y de las comunidades planctónicas, bentónicas y de peces.  Asimismo, se llevará a cabo un estudio integral de cianotoxinas, que incluye desde el estudio de toxicidad sobre células neuronales, gliales, hepáticas y musculares, la determinación de cepas tóxicas por técnicas de biología molecular, la determinación de cianotoxinas en agua cruda, de red y tejidos, hasta el desarrollo de modelos matemáticos para el estudio a nivel celular de su síntesis. El proyecto se compone de tres líneas que se complementan entre sí:i)Estudio ecológico del Embalse Paso de las Piedrasii)Planeamiento de estrategias de restauración y estimación de los costos asociados mediante modelos matemáticos mecanísticos en un entorno de optimización dinámicaiii)Estudio integral de cianotoxinas.;1;600000.0;600000.0;600000.0;600000.0;24;20720150100026CO;"Eutrofización; Cianotoxinas; Restauración lagos";1;;17;8;F
14494;CONICET;SINTESIS DE POLÍMEROS PARA RECUPERACIÓN MEJORADA DE PETRÓLEO (EOR);2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;El objetivo general del proyecto consiste en la obtención de distintos homo, copolímeros y/o hidrogeles, con presencia de entrecruzamientos en este último caso. Se pretende estudiar la relación entre la estructura molecular de estos polímeros y distintas propiedades de interés para potenciales aplicaciones, principalmente en recuperación mejoradade petróleo (EOR). Las distintas alternativas de reacción que se estudiarán son: (a) polimerización en solución, (b)polimerización en emulsión inversa, (c) polimerización por precipitación y (c) polimerización en medio supercrítico. Se estudiarán distintos monómeros como acrilatos, metacrilatos, acrilaminas, acrilamidas y derivados funcionalizados de dichos monómeros.;1;650000.0;650000.0;650000.0;650000.0;24;13320150100037CO;"polimeros; EOR; hidrogeles";1;;5;5;F
15015;CONICET;Evaluación integral de los recursos hídricos para consumo humano en la región del sudoeste bonaerense;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;Numerosos estudios han puesto de manifiesto que la región del sudoeste bonaerense posee importantes recursos hídricos. Sin embargo, el clima de transición imperante entre el templado húmedo de la llanura pampeana y el semiárido frío de la Patagonia, da lugar a frecuentes oscilaciones pluviométricas entre ciclos de años húmedos, con excesos hídricos, y ciclos de años secos que provocan sequías. El gestor y planificador hidráulico debe utilizar el conocimiento de estos recursos y reservas y profundizarlos, con el objeto de estimar la incertidumbre asociada a su valoración y variabilidad temporal, lo que permitirá elaborar pautas para su regulación y efectuar progresivas correcciones conforme la evolución espacio-temporal de la oferta y demanda hídrica de la región.El objetivo general del presente proyecto es analizar y valorar todas las fuentes de agua superficiales y subterráneas de la región haciendo hincapié en aquellas aún menos estudiadas y que a priori presentan mayores posibilidades de explotación conjunta y regulación, lo que permite postular, como hipótesis de trabajo, que estos recursos pueden constituir una fuente idónea para satisfacer las demanda de agua de la población involucrada desde un enfoque sustentable. En tal sentido se seleccionaron los sistemas fluviales del río Sauce Chico y los Arroyos Napostá Grande y Napostá Chico con el fin de lograr un diagnóstico sobre las potencialidades de estas cuencas hidrológicas para el aprovechamiento integral y sustentable de sus recursos hídricos superficiales y subterráneos. Se contrastará la oferta hídrica de cada una de las fuentes alternativas estudiadas con la curva de demanda estimada para los próximos años. Asimismo, se realizará un estudio de costos de cada una de ellas, lo cual permitirá priorizar las mismas ponderando el efecto resultante de usos alternativos a condición de priorizar el uso del recurso para consumo humano. El proceso de toma de decisión realizado a partir del criterio costo-efectividad, se complementará con un análisis de otros indicadores de impacto.;1;600000.0;600000.0;600000.0;600000.0;24;20720150100041CO;"Agua; Consumo; Humano";1;;19;7;M
15123;CONICET;Hacia marcos integrales de evaluación de escenarios energéticos: aportes desde el diálogo entre la filosofía de la tecnología y la ingeniería.;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;"El objetivo general de este proyecto es delinear una nueva propuesta formal de evaluación orientada a facilitar el diálogo entre los distintos actores involucrados en las discusiones asociadas a la exploración, desarrollo y explotación de recursos energéticos renovables y no renovables; cuestionando, desde un abordaje interdisciplinario, los extremos de la controversia socio-ambiental existente en torno a la tecnología para diversos escenarios energéticos de nuestro país. La investigación se basa en una concepción que considera a la tecnología como un entramado de valores, racionalidades, metodologías, pautas culturales y condiciones naturales que se encuentran en permanente tensión y que conforma modos de vida posibles. La racionalidad técnica, orientada a la resolución de problemas de forma eficiente, interviene en la naturaleza mientras que las prioridades culturales definen qué cuenta y qué no cuenta como problema. Por su parte la cultura se ve a la vez transformada por la estructura material, produciendo corrimientos no previstos en las escalas de valores que generan inestabilidades sociales. A todo esto, la metodología empleada por la ingeniería encuentra limitaciones, tanto de índole práctica como conceptual, para poder dar cuenta de todas estas relaciones en forma simultánea.La hipótesis subyacente supone que la dinámica del proceso de cambio tecnológico, y su problemática energética asociada, es susceptible de ser legitimada por intermedio de pautas de diseño y modelos de evaluación que incluyan en su composición tanto aspectos técnicos como ambientales y sociales.";1;80000.0;80000.0;80000.0;80000.0;24;13320150100018CO;"Evaluación tecnológica; Controversias tecnológicas; Responsabilidad tecnológica";1;;3;7;M
15167;CONICET;Evaluación de los Riesgos Ambientales de la Variabilidad climática  sobre la cuenca media e inferior del río Sauce Grande;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;mmmmm;1;600000.0;600000.0;600000.0;600000.0;24;20720150100034CO;"; ; ";1;;13;5;F
15301;CONICET;Desarrollo de modelos, herramientas computacionales y equipamiento específico para técnicas de microtomografía de alta resolución para estudios de porosidad y transporte de fluidos en medios porosos y rocas de yacimiento.;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;"El uso de la tomografía computada (CT) por medio de imágenes de rayos X (RX) para observar el flujo de fluidos simple y multifase en rocas de yacimientos, y la posibilidad de observar el interior de un medio poroso de forma no destructiva, constituye una técnica asociada a las ciencias físicas y geológicas relativamente nueva en el campo de la ingeniería del petróleo.A diferencia de la radiografía convencional, los escáneres de CT generan imágenes transversales del objeto por medio de la cuantificación de la atenuación del haz de RX; permitiendo la visualización digitalizada del mismo en forma tridimensional. En los últimos años, la microtomografía de RX (microCT) ha sido utilizada para extracción de redes de poros (Al-Raush, 2004), caracterización de microestructuras porosas (Appoloni, 2002), predicción de propiedades petrofísicas de rocas como las de transporte (Arns, 2001 & Turner, 2004) y cálculos de permeabilidad relativa (Arns, 2002), obtención de imágenes virtuales para uso en simulaciones a nivel de poros (Coles, 1994 & Knackstedt, 2004) y caracterización del desplazamiento de fluidos (Prodanovi&#263;, 2007), entre otras aplicaciones. Uno de los problemas tradicionales para la adquisición de imágenes de microtomografía resulta en la relación tamaño de objeto vs. resolución. Los equipos tradicionales que miden objetos cuyo tamaño alcanza algunos centímetros cúbicos poseen una resolución espacial del orden de los milímetros por lado de vóxel, mientras que equipos específicos que brindan imágenes con resolución de micrómetros, sólo son capaces de medir objetos menores a 1cm3.En el Laboratorio LIIFAMIRX de la FaMAF (UNC), se ha construido recientemente un prototipo de microCT capaz de obtener imágenes de hasta 0.2mm de lado de vóxel de resolución para objetos de hasta 15x15x15cm3 gracias a un detector bidimensional digital de tipo Flat Panel. El actual generador de RX de 60kV ya cuenta con capacidad para obtener imágenes en ciertas muestras porosas; mientras que el equipamiento comprometido para 2016 (CONICET & Sistema Nacional de Rayos X) contará con un generador de 450kV y permitirá el abordaje de problemas de microCT de alta resolución incluso con medios de número atómico alto. Esto abrirá un importante campo de investigación en imágenes con aplicaciones en la industria petrolífera, en particular para el estudio de rocas pertenecientes a yacimientos que se encuentran en la República Argentina.";1;200000.0;200000.0;200000.0;200000.0;24;13320150100039CO;"Imaging 3D; Rayos X; Porosidad";1;;0;2;M
15730;CONICET;Degradación de hidrocarburos de petróleo mediante fotocatálisis solar;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;El principal objetivo es implementar un reactor solar a escala piloto que sea capaz de degradar fotocatalíticamente los efluentes de la industria petrolera. En especial agua contaminada con petróleo. Para ello se empleará procesos de oxidación avanzada en medio heterogéneo utilizando dióxido de titanio puro o sensibilizado con colorantes orgánicos como fotocatalizador. En una primera etapa, los experimentos de degradación fotocatalítica se realizaran a escala laboratorio con el fotocatalizador en suspensión o formando una película sobre un soporte adecuado, se evaluará su actividad fotocatalítica sobre compuestos modelos utilizando lámparas que simulan la radiación solar. En una segunda etapa, y en base a los resultados de la primera etapa, se construirá un reactor solar a escala piloto y se evaluará su actividad fotocatalíca en compuestos modelos y muestras de agua contaminada con petróleo.;1;650000.0;600000.0;650000.0;600000.0;24;13320150100027CO;"Fotocatálisis solar; procesos de oxidación avanzada; hidrocarburos";1;;3;4;M
16334;CONICET;Caracterización del potencial biotecnológico de la cepa autóctona degradadora de hidrocarburos Halomonas sp KHS3;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;Halomonas sp. KHS3 es una cepa ambiental aislada del puerto de Mar del Plata, que presenta la capacidad de crecer a expensas de hidrocarburos poliaromáticos (PAH) como fuente de carbono y responder quimiotácticamente a los mismos. Recientemente hemos obtenido la secuencia completa de este microorganismo. El análisis del genoma permite inferir que esta bacteria posee la capacidad de formar biopelículas y muestra un número  elevado de genes encargados de detectar condiciones ambientales. Halomonas sp. KHS3 crece bien en el rango de 0.5 a 10 % de sales, tiene bajos requerimientos nutricionales, y se desarrolla a temperatura templada. Estas características la convierten en una herramienta interesante para su uso en procesos de biorremediación. Otras bacterias del mismo género han sido descriptas como excelentes productoras de bioplásticos (polihidroxialcanoatos) en determinadas condiciones. El objetivo general del presente proyecto consiste en realizar un estudio detallado de su potencial para ser utilizada en procesos  biotecnológicos que involucren la remediación de residuos generados por la industria petrolera, y/o la producción de bioplásticos a partir de fuentes de carbono de desecho provenientes de otros procesos. Los objetivos  particulares del proyecto son: - Analizar la capacidad de este organismo de degradar PAH en distintas condiciones - Evaluar su capacidad de utilizar como fuente de carbono residuos de la industria petroquímica con elevado contenido de PAH, y disminuir así su toxicidad. - Evaluar la capacidad de este organismo de formar biopelículas y comparar la capacidad de degradación de hidrocarburos en estado planctónico o en biopelículas. - Examinar el genoma con respecto  a la presencia de genes relacionados a las vías de utilización de distintas fuentes de carbono- Evaluar el metabolismo de compuestos de reserva con distintas fuentes de carbono y limitación o no de otros nutrientes/Fuentes de C y N.Se espera que los resultados obtenidos provean un adecuado diagnóstico sobre el uso potencial de esta cepa para usos biotecnológicos. Se espera además identificar genes involucrados en dicho potencial, cuya manipulación permitiría estudiar los procesos metabólicos involucrados así como intervenir sobre el destino/rendimiento de los mismos.;1;650000.0;650000.0;650000.0;650000.0;24;13320150100038CO;"hidrocarburos aromáticos; biodegradación; bioplásticos";1;;2;1;F
16428;CONICET;EVALUACIÓN DE LA CALIDAD DEL AGUA PARA CONSUMO RURAL Y OTRAS FUENTES ALTERNATIVAS DE ABASTECIMIENTO URBANO;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;La necesidad de evaluar la calidad del agua de nuevas fuentes alternativas de aguas superficiales para poder ser consideradas como seguras para consumo humano urbano en las ciudades de Bahía Blanca, Punta Alta y la región, complementarias a las del Embalse Paso de las Piedras, se ha intensificado en los últimos años debido al extremo período de sequía que sufrió el Sudoeste Bonaerense (SOB) que llevó al agotamiento de la única fuente disponible: Embalse Paso de las Piedras. Si bien hoy la situación se ha revertido, la alternancia característica de períodos lluviosos con otros de extrema sequía característicos de la región demanda esta evaluación. El presente proyecto tiene como objetivos generales realizar un estudio multidisciplinario de calidad de aguas subterráneas y fuentes de aguas alternativas de la región de Bahía Blanca. Se trabajará principalmente con el Arroyo Napostá Grande, el río Sauce Chico. Se evaluarán también los procesos que regulan los contenidos de As y F en las aguas subterráneas, como así también estudios de calidad de agua de riego, metodologías de fitorremediación y purificación, y estudios de efectos neurológicos y toxicológicos causados por el consumo de agua conteniendo As y F. Los estudios serán encarados por científicos y becarios de la UNS y del CONICET que se desempeñan en variadas disciplinas, pero que tienen como desafío integrarse bajo la temática ?agua?, y generar nuevo conocimiento, proponer soluciones a problemas y formar recursos humanos capacitados para trabajar en equipos multidisciplinarios.;1;600000.0;600000.0;600000.0;600000.0;24;20720150100031CO;"AGUA; CALIDAD; RECURSOS HÍDRICOS";1;;37;9;M
16797;CONICET;EVALUACIÓN DE LA CALIDAD DEL AGUA PARA CONSUMO URBANO DE LAS CIUDADES DE BAHÍA BLANCA Y PUNTA ALTA: Fuentes de agua superficial actuales directas e indirectas y agua de red;2016/01/01 00:00:00.000;2017/12/31 00:00:00.000;Desde hace 15 años, los habitantes de Bahía Blanca, Punta Alta y alrededores sufren en forma recurrente, importantes y hasta graves problemas con el abastecimiento de agua, especialmente con la calidad de la misma, sin que se hayan podido establecer causas reales que permitan encontrar soluciones responsables, efectivas y duraderas.Frente a esto, una de las falencias observadas en la actitud de los múltiples responsables en la toma de decisiones para garantizar la provisión de agua a la población es la debilidad en el manejo de la información indispensable para las mismas. Se propone:Definir una sólida línea de base de información científica de las fuentes hídricas superficiales actuales, directa Embalse Paso de las Piedras e indirectas río Sauce Grande y arroyo El Divisorio en  sus respectivas desembocaduras, generando nueva información o seleccionando criteriosamente la ya existente, para ordenarla en un sistema de información geográfica (SIG) que aporte mapas temáticos de distribución de parámetros determinantes de calidad integral de las aguas superficiales, para bebida animal, del estado bacteriológico y parasitológico del agua de red en distintos sectores de la ciudad, del grado de toxicidad del agua de red, etc. que definan grados críticos de calidad que permitan el establecimiento de niveles de alerta para tomar medidas preventivas, correctoras y/o de mitigación en el proceso de potabilización. Este objetivo rector se logrará mediante:-Caracterización con perspectiva geoambiental de las relaciones suelo-sedimento-paisaje asociadas a recursos hídricos superficiales y subterráneos por presencia de contaminantes naturales asociados al agua que llega al embalse. -Determinación del grado de erosión natural del suelo en la cuenca debido a aumentos de salinidad y porcentaje de partículas en suspensión generadas orgánicamente dentro de la masa de agua o a por acción antrópica. -Determinación de la integridad ecológica de las fuentes de aguas superficiales actuales -Verificación de las relaciones entre naturaleza y grado de contaminación más común: desechos municipales y efluentes agroindustriales y aplicación de agroquímicos.-Determinación de efectos sobre la salud humana de la ingesta a largo plazo de agua de red con dosis reducidas de toxinas cianobacteriales.-Análisis de la adsorción y desorción de diferentes contaminantes para tratamiento de remediación de agua de red  sobre materiales compuestos magnéticos, biopolímeros y óxidos magnéticos.;1;600000.0;600000.0;600000.0;600000.0;24;20720150100019CO;"Calidad de agua; fuentes superficiales actuales; agua de red";1;;30;20;F
