producto_id;pais_edicion_id;issn;eissn;pagina_inicial;pagina_final;revista;volumen;numero;tomo;doi;editorial;revista_sjr
32;82;0038-7010;;238;240;SPECTROSCOPY LETTERS;49;3;;10.1080/00387010.2015.1133651;TAYLOR & FRANCIS INC;Q3
34;21;0049-3848;;92;96;THROMBOSIS RESEARCH;137;;;10.1016/j.thromres.2015.11.012;PERGAMON-ELSEVIER SCIENCE LTD;Q2
36;31;1386-7857;;557;566;CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS;19;1;;10.1007/s10586-015-0501-5;SPRINGER;Q2
42;31;0343-8651;;346;353;CURRENT MICROBIOLOGY;73;;;10.1007/s00284-016-1068-y;SPRINGER;Q2
50;31;0722-4060;;199;206;POLAR BIOLOGY;39;2;;10.1007/s00300-015-1771-3;SPRINGER;Q1
53;64;1439-8621;;85;96;LIMNOLOGY;18;1;;10.1007/s10201-016-0492-9;SPRINGER TOKYO;Q3
54;82;1742-464X;;305;322;FEBS JOURNAL;283;;;10.1111/febs.13571;WILEY-BLACKWELL PUBLISHING, INC;Q1
57;3;1984-0470;;452;462;SAÚDE E SOCIEDADE;25;2;;10.1590/S0104-12902016153981;UNIVERSIDADE DE SÃO PAULO. FACULDADE DE SAÚDE PÚBLICA. SÃO PAULO, SP, BRASIL.;NO INDEXADO
59;21;1932-6203;;1;18;PLOS ONE;11;3;;10.1371/journal.pone.0151075;PUBLIC LIBRARY SCIENCE;Q1
60;39;0377-0273;;150;169;JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH;311;;;;ELSEVIER SCIENCE BV;Q1
61;39;0264-410X;;430;437;VACCINE;20;4;;10.1016/j.vaccine.2015.12.012;ELSEVIER SCI LTD;Q1
62;31;0033-3158;;795;807;PSYCHOPHARMACOLOGY;233;5;;10.1007/s00213-015-4153-1;SPRINGER;Q1
63;82;0950-5423;;1284;1290;INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY;51;;;10.1111/ijfs.13065;WILEY-BLACKWELL PUBLISHING, INC;Q1
69;39;0141-8130;;395;403;INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES;82;;;10.1016/j.ijbiomac.2015.10.020;ELSEVIER SCIENCE BV;Q2
70;21;1687-4110;;1;9;JOURNAL OF NANOMATERIALS;2016;;;10.1155/2016/6286247;HINDAWI PUBLISHING CORPORATION;Q2
73;31;1557-1858;;1;11;FOOD BIOPHYSICS;;;;10.1007/s11483-015-9421-4;SPRINGER;Q1
74;21;0098-1354;;132;150;COMPUTERS AND CHEMICAL ENGINEERING;84;150;;10.1016/j.compchemeng.2015.08.011;PERGAMON-ELSEVIER SCIENCE LTD;Q1
75;54;;;10;18;BIOMEDICAL GLASSES;2;1;;10.1515/bglass-2016-0002;DE GRUYTER OPEN;NO INDEXADO
77;21;0021-9584;;1647;1651;JOURNAL OF CHEMICAL EDUCATION;93;;;10.1021/acs.jchemed.6b00128;AMER CHEMICAL SOC;Q2
81;21;0022-2372;;424;435;JOURNAL OF MAMMALOGY;97;2;;10.1093/jmammal/gyv186;ALLIANCE COMMUNICATIONS GROUP DIVISION ALLEN PRESS;Q1
83;21;1389-5575;;205;215;MINI-REVIEWS IN MEDICINAL CHEMISTRY;17;3;;10.2174/1389557516666161013103408;BENTHAM SCIENCE PUBL LTD;Q2
84;5;;;383;395;CHUNGARÁ. REVISTA DE ANTROPOLOGÍA CHILENA;48;;;;UNIVERSIDAD DE TARAPACÁ;NO INDEXADO
85;35;2253-9921;;22;32;REVISTA ESPAÑOLA DE ANTROPOLOGÍA FÍSICA;36;;;;ELSEVIER;Q3
86;21;0191-8141;;116;139;JOURNAL OF STRUCTURAL GEOLOGY;92;;;10.1016/j.jsg.2016.03.005;PERGAMON-ELSEVIER SCIENCE LTD;Q1
87;82;0024-2829;;141;146;LICHENOLOGIST (LONDON);48;2;;10.1017/S0024282915000511;CAMBRIDGE UNIV PRESS;Q2
90;21;0969-711X;;506;516;ENDOCRINE;51;3;;10.1007/s12020-015-0719-2;HUMANA PRESS INC;Q2
92;21;0041-008X;;90;98;TOXICOLOGY AND APPLIED PHARMACOLOGY;304;;;;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
93;31;0929-1873;;1;6;EUROPEAN JOURNAL OF PLANT PATHOLOGY;;;;10.1007/s10658-016-0904-z;SPRINGER;Q1
96;82;0009-9104;;248;256;CLINICAL AND EXPERIMENTAL IMMUNOLOGY;184;2;;10.1111/cei.12759;WILEY-BLACKWELL PUBLISHING, INC;Q1
98;82;0031-0239;;139;154;PALAEONTOLOGY;;;;;WILEY-BLACKWELL PUBLISHING, INC;Q1
99;21;0041-0101;;1;3;TOXICON;109;;;10.1016/j.toxicon.2015.10.020;PERGAMON-ELSEVIER SCIENCE LTD;Q2
100;39;0304-3835;;10;23;CANCER LETTERS;372;1;;10.1016/j.canlet.2015.12.004;ELSEVIER IRELAND LTD;Q1
102;82;0959-3330;;2617;2626;ENVIRONMENTAL TECHNOLOGY;37;20;;10.1080/09593330.2016.1156773;TAYLOR & FRANCIS LTD;Q2
108;31;0340-6245;;678;681;THROMBOSIS AND HAEMOSTASIS;115;3;;10.1160/TH15-08-0643;SCHATTAUER GMBH-VERLAG MEDIZIN NATURWISSENSCHAFTEN;Q1
115;82;0024-4082;;648;673;ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY;176;;;10.1111/zoj.12335;WILEY-BLACKWELL PUBLISHING, INC;Q1
116;21;0045-6535;;34;41;CHEMOSPHERE;145;;;10.1016/j.chemosphere.2015.11.082;PERGAMON-ELSEVIER SCIENCE LTD;Q1
117;82;1744-683X;;422;431;SOFT MATTER;12;2;;10.1039/C5SM02268A;ROYAL SOC CHEMISTRY;Q1
118;3;0001-3765;;117;125;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;88;1;;10.1590/0001-37652301620140616;ACAD BRASILEIRA DE CIENCIAS;Q1
120;31;0921-0296;;;;JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS;;;;10.1007/s10846-015-0329-5;SPRINGER;Q1
125;82;0271-3683;;1209;1215;CURRENT EYE RESEARCH;41;9;;10.3109/02713683.2015.1101139;TAYLOR & FRANCIS INC;Q2
126;1;0373-580X;;219;222;BOLETÃ­N DE LA SOCIEDAD ARGENTINA DE BOTÃ¡NICA;51;2;;;SOCIEDAD ARGENTINA DE BOTÁNICA;Q3
128;82;1474-905X;;228;234;PHOTOCHEMICAL AND PHOTOBIOLOGICAL SCIENCES;15;;;10.1039/C5PP00420A;ROYAL SOC CHEMISTRY;Q2
129;21;0147-6513;;82;90;ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY;124;;;10.1016/j.ecoenv.2015.10.004;ACADEMIC PRESS INC ELSEVIER SCIENCE;Q1
131;37;;;1;9;LES CAHIERS ALHIM AMERQUE LATIN: HISTOIRE ET MEMOIRE;;31;;;UNIVERSIDAD PARIS VIII (FRANCE);NO INDEXADO
133;1;0327-6716;;125;134;REVISTA ARGENTINA DE CLINICA PSICOLOGICA;XXV;2;;;FUNDACION AIGLE;Q3
139;21;0015-4040;;43;53;FLORIDA ENTOMOLOGIST;99;;;10.1653/024.099.sp107;FLORIDA ENTOMOLOGICAL SOC;Q2
147;1;1666-8197;;66;75;HUELLAS;;9;;;FACULTAD DE ARTES Y DISEÑO;NO INDEXADO
152;82;0142-7873;;64;82;JOURNAL OF PLANKTON RESEARCH;38;1;;10.1093/plankt/fbv105;OXFORD UNIV PRESS;Q1
154;21;0006-8993;;15;29;BRAIN RESEARCH;1638;;;10.1016/j.brainres.2015.06.054;ELSEVIER SCIENCE BV;Q1
158;21;0032-3888;;1153;1159;POLYMER ENGINEERING AND SCIENCE;56;10;;10.1002/pen.24348;JOHN WILEY & SONS INC;Q1
159;1;0370-4661;;129;143;REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS DE LA UNIVERSIDAD NACIONAL DE CUYO;;1;;;UNIV NACIONAL CUYO;Q4
162;82;0963-7486;;133;140;INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION;67;;;10.3109/09637486.2015.1137888;TAYLOR & FRANCIS LTD;Q2
169;3;0001-3765;;489;502;ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS.;88;;;10.1590/0001-3765201620150004;ACAD BRASILEIRA DE CIENCIAS;Q1
173;1;16907515;;49;58;VIRTUALIDAD, EDUCACIÓN Y CIENCIA;7;12;;;UNC;NO INDEXADO
185;39;0166-218X;;223;234;DISCRETE APPLIED MATHEMATICS;210;;;10.1016/j.dam.2015.05.032;ELSEVIER SCIENCE BV;Q1
187;21;1040-6182;;70;82;QUATERNARY INTERNATIONAL;393;;;10.1016/j.quaint.2015.03.042;PERGAMON-ELSEVIER SCIENCE LTD;Q1
189;1;0524-9767;;104;110;BOLETÍN DEL INSTITUTO RAVIGNANI;;45;;;UBA-INSTITUTO RAVIGNANI;NO INDEXADO
193;1;0002-7014;;623;628;AMEGHINIANA;53;;;10.5710/AMGH.10.02.2016.2956;ASOCIACION PALEONTOLOGICA ARGENTINA;Q2
194;4;0716-0046;;353;377;CUADERNOS DE ECONOMIA;35;68;;10.15446/cuad.econ.v35n68.44395;FACULTAD DE CIENCIAS ECONÓMICAS DE LA UNIVERSIDAD NACIONAL DE COLOMBIA;NO INDEXADO
197;39;0023-6438;;678;684;LEBENSMITTEL-WISSENSCHAFT UND-TECHNOLOGIE-FOOD SCIENCE AND TECHNOLOGY;66;;;10.1016/j.lwt.2015.11.018;ELSEVIER SCIENCE BV;Q1
198;4;1692-7273;;283;295;REVISTA CIENCIAS DE LA SALUD;14;2;;;UNIVERSIDAD DEL ROSARIO ;Q4
200;43;0870-0990;;11;28;ANTROPOLOGIA PORTUGUESA;31;;;;UNIVERSIDAD DE COIMBRA;Q4
202;3;1676-3041;;295;316;ESTUDOS E PESQUISAS EM PSICOLOGIA;16;1;;;UNIVERSIDAD ESTADUAL DE RIO DE JANEIRO;NO INDEXADO
209;39;0923-2508;;222;233;RESEARCH IN MICROBIOLOGY;167;3;;10.1016/j.resmic.2015.11.001;ELSEVIER SCIENCE BV;Q1
210;39;1572-5286;;225;240;DISCRETE OPTIMIZATION;22;;;;ELSEVIER SCIENCE BV;Q2
211;39;1040-6182;;81;92;QUATERNARY INTERNATIONAL;422;;;;PERGAMON-ELSEVIER SCIENCE LTD;Q1
221;16;1010-2752;;57;62;REVISTA DE PROTECCION VEGETAL;31;;;;REV. PROTECCIÓN VEG.;NO INDEXADO
224;31;0300-8584;;21;35;MEDICAL MICROBIOLOGY AND IMMUNOLOGY;205;;;10.1007/s00430-015-0421-2;SPRINGER;Q1
225;64;0944-1174;;862;873;JOURNAL OF GASTROENTEROLOGY;51;9;;;SPRINGER TOKYO;Q1
226;21;0360-3199;;3326;3338;INTERNATIONAL JOURNAL OF HYDROGEN ENERGY;41;5;;10.1016/j.ijhydene.2015.12.143;PERGAMON-ELSEVIER SCIENCE LTD;Q1
230;1;;;281;289;INTERSECCIONES EN ANTROPOLOGÃ­A;17;3;;;UNIVERSIDAD NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES. FACULTAD DE CIENCIAS SOCIALES;NO INDEXADO
231;82;0021-8839;;99;100;JOURNAL OF APICULTURAL RESEARCH;54;2;;10.1080/00218839.2015.1103541;INT BEE RESEARCH ASSOC;Q1
236;82;1752-9921;;380;392;JOURNAL OF PLANT ECOLOGY-UK;9;4;;10.1093/jpe/rtv064;OXFORD UNIV PRESS;Q1
237;39;1040-6182;;57;65;QUATERNARY INTERNATIONAL;422;;;10.1016/j.quaint.2015.11.132;PERGAMON-ELSEVIER SCIENCE LTD;Q1
239;82;0016-7568;;945;961;GEOLOGICAL MAGAZINE;153;5-6;;10.1017/S0016756816000364;CAMBRIDGE UNIV PRESS;Q2
241;39;0005-2736;;393;402;BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES;1858;;;;ELSEVIER SCIENCE BV;Q1
242;82;0140-7775;;1053;1059;JOURNAL OF FISH DISEASES;39;;;10.1111/jfd.12439;WILEY-BLACKWELL PUBLISHING, INC;Q1
246;82;;;1423;1433;MARINE ECOLOGY;;37;;;WILEY;NO INDEXADO
248;21;0196-2892;;499;512;IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING;54;1;;10.1109/TGRS.2015.2460332;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;Q1
250;39;0923-2508;;178;189;RESEARCH IN MICROBIOLOGY;167;3;;10.1016/j.resmic.2015.12.003;ELSEVIER SCIENCE BV;Q1
257;31;0003-021X;;133;143;JOURNAL OF THE AMERICAN OIL CHEMISTS SOCIETY (JAOCS);93;1;;10.1007/s11746-015-2746-9;SPRINGER;Q1
260;1;0325-9250;;1;17;REVISTA FACULTAD DE AGRONOMÍA UBA;;2;;;FACULTAD DE AGRONOMÍA, UNIVERSIDAD DE BUENOS AIRES;NO INDEXADO
261;21;0363-9045;;602;610;DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY;42;4;;10.3109/03639045.2015.1061539;TAYLOR & FRANCIS INC;Q2
262;21;1357-2725;;48;56;INTERNATIONAL JOURNAL OF BIOCHEMISTRY AND CELLULAR BIOLOGY;70;;;;PERGAMON-ELSEVIER SCIENCE LTD;Q1
267;39;1342-937X;;30;59;GONDWANA RESEARCH;31;;;10.1016/j.gr.2015.11.001;ELSEVIER SCIENCE BV;Q1
269;21;0307-6962;;24;30;PHYSIOLOGICAL ENTOMOLOGY (PRINT);41;1;;10.1111/phen.12120;WILEY-BLACKWELL PUBLISHING, INC;Q2
270;31;1434-6621;;165;168;CLINICAL CHEMISTRY AND LABORATORY MEDICINE;54;5;;10.1515/cclm-2015-0618;WALTER DE GRUYTER & CO;Q1
271;39;0378-7788;;61;73;ENERGY AND BUILDINGS;113;;;10.1016/j.enbuild.2015.11.011;ELSEVIER SCIENCE SA;Q1
272;21;0362-2525;;412;423;JOURNAL OF MORPHOLOGY;277;4;;10.1002/jmor.20507;WILEY-LISS, DIV JOHN WILEY & SONS INC;Q1
275;21;1078-1919;;44;51;PEACE AND CONFLICT;22;1;;10.1037/pac0000150;AMERICAN PSYCHOLOGICAL ASSOCIATION INC.;Q2
277;21;0278-5846;;68;77;PROGRESS OF NEUROPSYCHOPHARMACOLOGY AND BIOLOGICAL PSYCHIATRY;65;;;10.1016/j.pnpbp.2015.08.005.;PERGAMON-ELSEVIER SCIENCE LTD;Q1
279;39;0927-7765;;643;650;COLLOIDS AND SURFACES B-BIOINTERFACES;141;;;10.1016/j.colsurfb.2014.10.061;ELSEVIER SCIENCE BV;Q1
281;21;0035-8711;;2982;2992;MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY;456;3;;10.1093/mnras/stv2736;WILEY-BLACKWELL PUBLISHING, INC;Q1
284;39;0005-2736;;123;129;BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES;1858;1;;10.1016/j.bbamem.2015.10.017;ELSEVIER SCIENCE BV;Q1
289;21;0093-691X;;1081;1091;THERIOGENOLOGY;86;;;10.1016/j.theriogenology.2016.03.040;ELSEVIER SCIENCE INC;Q1
290;21;1389-5575;;247;257;MINI-REVIEWS IN MEDICINAL CHEMISTRY;17;3;;10.2174/1389557516666161013110813;BENTHAM SCIENCE PUBL LTD;Q2
291;21;1066-5234;;;;JOURNAL OF EUKARYOTIC MICROBIOLOGY;;;;10.1111/jeu.12288/epdf;WILEY-BLACKWELL PUBLISHING, INC;Q3
293;39;0950-0618;;297;305;CONSTRUCTION AND BUILDING MATERIALS;102;;;10.1016/j.conbuildmat.2015.11.005;ELSEVIER SCI LTD;Q1
294;82;0892-7022;;196;207;MOLECULAR SIMULATION;42;3;;10.1080/08927022.2015.1032276;TAYLOR & FRANCIS LTD;Q2
297;21;0022-1686;;263;274;JOURNAL OF HYDRAULIC RESEARCH;54;3;;10.1080/00221686.2016.1146804;INT ASSOC HYDRAULIC RESEARCH;Q1
304;21;0022-2518;;615;640;INDIANA UNIVERSITY MATHEMATICS JOURNAL;65;2;;;INDIANA UNIV MATH JOURNAL;Q1
307;1;0716-1077;;53;84;POLÍTICA. REVISTA DE CIENCIA POLÍTICA;54;2;;;UNIVERSIDAD DE CHILE;NO INDEXADO
308;7;;;;;REVISTA DE ESTUDIOS DE GÉNERO. LA VENTANA;5;43;;;UNIVERSIDAD DE GUADALAJARA;NO INDEXADO
313;39;1871-1413;;191;195;LIVESTOCK SCIENCE;191;;;10.1016/j.livsci.2016.08.001;ELSEVIER SCIENCE BV;Q1
315;5;0016-5301;;;;GAYANA. BOTANICA;73;;;;EDICIONES UNIV;Q3
318;39;0030-4018;;94;98;OPTICS COMMUNICATIONS;366;;;;ELSEVIER SCIENCE BV;Q1
338;21;1043-6618;;101;107;PHARMACOLOGICAL RESEARCH;109;;;10.1016/j.phrs.2015.11.021;ACADEMIC PRESS LTD-ELSEVIER SCIENCE LTD;Q1
340;1;1666-8197;;54;63;HUELLAS;;9;;;FACULTAD DE ARTES Y DISEÑO;NO INDEXADO
341;1;1853-7138;;93;103;REVISTA DE LA ASOCIACIÓN GEOLÓGICA ARGENTINA;73;1;;;ASOCIACIÓN GEOLÓGICA ARGENTINA;NO INDEXADO
349;3;;;63;66;PROCEDIA FOOD SCIENCE;7;;;10.1016/j.profoo.2016.02.087;ELSEVIER SCI LTD;NO INDEXADO
353;41;1120-009X;;;;JOURNAL OF CHEMOTHERAPY;;;;10.1179/1973947814Y.0000000213;ESIFT SRL;Q2
355;31;1863-2653;;1861;1875;BRAIN STRUCTURE & FUNCTION;221;4;;10.1007/s00429-015-1008-9;SPRINGER HEIDELBERG;Q1
370;21;0892-7057;;741;761;JOURNAL OF THERMOPLASTIC COMPOSITE MATERIALS;30;6;;10.1177/0892705715610409;SAGE PUBLICATIONS LTD;Q2
374;39;0309-1740;;121;129;MEAT SCIENCE;;114;;10.1016/j.meatsci.2015.12.018;ELSEVIER SCI LTD;Q1
376;39;0034-6667;;14;25;REVIEW OF PALAEOBOTANY AND PALYNOLOGY;224;;;10.1016/j.revpalbo.2015.06.011;ELSEVIER SCIENCE BV;Q1
381;21;0021-9673;;97;111;JOURNAL OF CHROMATOGRAPHY - A;1439;;;10.1016/j.chroma.2015.11.073;ELSEVIER SCIENCE BV;Q1
385;1;0327-5159;;193;210;ARQUEOLOGÍA (BUENOS AIRES);22;;;;UNIVERSIDAD DE BUENOS AIRES - FFYL;Q1
390;31;0302-766X;;425;435;CELL AND TISSUE RESEARCH;365;2;;10.1007/s00441-016-2386-x;SPRINGER;Q1
397;1;0329-3602;;17;29;REVISTA CIENTÍFICA AGROPECUARIA;20;2;;;UNER;NO INDEXADO
526;35;0212-5919;;11;18;THALASSAS (SANTIAGO DE COMPOSTELA);32;;;10.1007/s41208-015-0002-6;UNIV VIGO;Q3
587;82;0955-792X;;1235;1255;JOURNAL OF LOGIC AND COMPUTATION;26;4;;10.1093/logcom/exu004;OXFORD UNIV PRESS;Q2
670;31;1436-6207;;33;43;EUROPEAN JOURNAL OF NUTRITION;55;;;10.1007/s00394-014-0820-y;DR DIETRICH STEINKOPFF VERLAG;Q1
674;9;1013-445X;;17;27;ZONAS ÁRIDAS;16;1;;10.21704/za.v16i1.634;CENTRO DE INVESTIGACIONES DE ZONAS ÁRIDAS, UNIVERSIDAD NACIONAL AGRARIA LA MOLINA, LIMA, PERÚ;NO INDEXADO
717;37;0246-0203;;647;668;ANNALES DE L4INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES;52;2;;;INST MATHEMATICAL STATISTICS;Q1
732;21;0002-9947;;3341;3358;TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY;368;5;;10.1090/tran/6424;AMER MATHEMATICAL SOC;Q1
763;82;0268-0130;;21;31;HERPETOLOGICAL JOURNAL;26;;;;BRITISH HERPETOL SOC;Q2
878;64;0289-0771;;53;58;JOURNAL OF ETHOLOGY;34;1;;10.1007/s10164-015-0445-5;SPRINGER TOKYO;Q2
881;82;0021-8596;;13;22;JOURNAL OF AGRICULTURAL SCIENCE;154;1;;10.1017/S0021859614001245;CAMBRIDGE UNIV PRESS;Q2
885;1;0162-1459;;1313;1329;JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION;111;;;10.1080/01621459.2014.914440;AMER STATISTICAL ASSOC;Q1
989;7;1870-3453;;255;261;REVISTA MEXICANA DE BIODIVERSIDAD;86;;;;INST BIOLOGIA;NO INDEXADO
1359;1;1669-7316;;111;125;LATIN AMERICAN JOURNAL OF SEDIMENTOLOGY AND BASIN ANALYSIS;23;2;;;ASOCIACIÓN ARGENTINA DE SEDIMENTOLOGÍA;Q4
1370;21;0892-7553;;155;169;JOURNAL OF INSECT BEHAVIOR;30;;;10.1007/s10905-017-9604-6;SPRINGER/PLENUM PUBLISHERS;Q2
1405;1;0328-3186;;169;191;REVISTA REDES;20;38;;;UNIVERSIDAD NACIONAL DE QUILMES;NO INDEXADO
1895;31;0022-0833;;55;69;JOURNAL OF ENGINEERING MATHEMATICS;101;;;10.1007/s10665-016-9846-x;SPRINGER;Q2
2446;39;1385-8947;;1384;1391;CHEMICAL ENGINEERING JOURNAL;283;----;;10.1016/j.cej.2015.08.060;ELSEVIER SCIENCE SA;Q1
2447;82;;;1;9;SCIENTIFIC REPORTS;6;;;10.1038/srep23959;NATURE;NO INDEXADO
2448;21;1050-9631;;194;210;HIPPOCAMPUS;26;2;;10.1002/hipo.22503;WILEY-LISS, DIV JOHN WILEY & SONS INC;Q1
2451;39;0022-1139;;91;96;JOURNAL OF FLUORINE CHEMISTRY;186;;;10.1016/j.jfluchem.2016.04.012;ELSEVIER SCIENCE SA;Q2
2452;21;1536-1365;;355;362;ADVANCED NONLINEAR STUDIES;16;;;;ADVANCED NONLINEAR STUDIES, INC;Q1
2455;82;0021-8782;;430;442;JOURNAL OF ANATOMY;228;00;;10.1111/joa.12413;WILEY-BLACKWELL PUBLISHING, INC;Q1
2457;1;0329-1677;;1;6;LA LEY GRAN CUYO;;;;;LA LEY;NO INDEXADO
2459;1;0070-1769;;73;88;CUADERNOS DEL SUR;;43;;;INSTITUTO DE HUMANIDADES, UNIVERSIDAD NACIONAL DEL SUR;NO INDEXADO
2578;21;0955-2863;;61;69;JOURNAL OF NUTRITIONAL BIOCHEMISTRY;27;;;;ELSEVIER SCIENCE INC;Q1
2579;31;;;659;672;ENVIRONMENTAL EARTH SCIENCES;75;;;10.1007/s12665-016-5471-2;SPRINGER-VERLAG ;NO INDEXADO
2580;39;0022-328X;;26;35;JOURNAL OF ORGANOMETALLIC CHEMISTRY;817;;;10.1016/j.jorganchem.2016.05.012;ELSEVIER SCIENCE SA;Q2
2581;21;2211-9736;;118;124;TOURISM MANAGEMENT PERSPECTIVES;18;;;10.1016/j.tmp.2016.02.002;ELSEVIER;Q1
2582;21;1074-7613;;1248;1250;IMMUNITY;44;;;10.1016/j.immuni.2016.06.010;CELL PRESS;Q1
2583;21;1932-5223;;149;157;JOURNAL OF EXPERIMENTAL ZOOLOGY PART A-ECOLOGICAL GENETICS AND PHYSIOLOGY;325;2;;10.1002/jez.2005;WILEY-LISS, DIV JOHN WILEY & SONS INC;Q1
2584;3;0103-9016;;552;558;SCIENTIA AGRICOLA;73;6;;10.1590/0103-9016-2015-0409;UNIV SAO PAOLO;Q2
2585;21;0950-222X;;255;263;EYE;30;2;;10.1038/eye.2015.221. Epub 2015 Nov 6.;NATURE PUBLISHING GROUP;Q1
2594;41;0505-401X;;145;151;VETERINARIA ITALIANA;52;;;;IST ZOOPROFILATTICO SPERIMENTALE ABRUZZO & MOLISE G CAPORALE-IZS A&M;Q2
2596;31;0721-7714;;129;141;PLANT CELL REPORTS;35;;;10.0007/s00299-015-1874x;SPRINGER;Q1
2603;39;0166-218X;;261;276;DISCRETE APPLIED MATHEMATICS;;210;;10.1016/j.dam.2015.05.002;ELSEVIER SCIENCE BV;Q1
2669;31;0176-1617;;13;20;JOURNAL OF PLANT PHYSIOLOGY;192;;;10.1016/j.jplph.2016.01.002;ELSEVIER GMBH;Q1
2675;39;2210-271X;;56;65;COMPUTATIONAL AND THEORETICAL CHEMISTRY;1080;;;10.1016/j.comptc.2016.02.002;ELSEVIER;Q2
2676;82;0022-3751;;3005;3030;THE JOURNAL OF PHYSIOLOGY;594;11;;10.1113/JP271622;WILEY-BLACKWELL PUBLISHING, INC;Q1
2677;21;0012-1630;;670;686;DEVELOPMENTAL PSYCHOBIOLOGY;58 ;;;10.1002/dev.21398;JOHN WILEY & SONS INC;Q1
2678;4;0121-4004;;175;185;VITAE;23;3;;10.17533/udea.vitae.v23n3a03;UNIV ANTIOQUIA;Q3
2681;39;0166-218X;;176;184;DISCRETE APPLIED MATHEMATICS;216;;;;ELSEVIER SCIENCE BV;Q1
2683;7;1405-6666;;1047;1072;REVISTA MEXICANA DE INVESTIGACIÓN EDUCATIVA;21;;;;CONSEJO MEXICANO DE INVESTIGACIÓN EDUCATIVA;Q2
2761;21;1523-7060;;1748;1751;ORGANIC LETTERS;18;8;;10.1021/acs.orglett.6b00428;AMER CHEMICAL SOC;Q1
2762;21;0022-1767;;4014;4029;JOURNAL OF IMMUNOLOGY;196;10;;10.4049/jimmunol.1501188;AMER ASSOC IMMUNOLOGISTS;Q1
2763;39;;;687;698;BENEFICIAL MICROBES;7;5;;10.3920/BM2016.0077;WAGENINGEN ACADEMIC PUBLISHERS;NO INDEXADO
2799;82;1075-2617;;123;128;JOURNAL OF PEPTIDE SCIENCE : AN OFFICIAL PUBLICATION OF THE EUROPEAN PEPTIDE SOCIETY.;22;2;;10.1002/psc.2850;JOHN WILEY & SONS LTD;Q2
