proyecto_id;proyecto_fuente;titulo;fecha_inicio;fecha_finalizacion;resumen;moneda_id;monto_total_solicitado;monto_total_adjudicado;monto_financiado_solicitado;monto_financiado_adjudicado;tipo_proyecto_id;codigo_identificacion;palabras_clave;estado_id;fondo_anpcyt;cantidad_miembros_F;cantidad_miembros_M;sexo_director
22287;CONICET;Colaboratorio por la diversidad cultural. Integración multidisciplinaria para el desarrollo y resolución de problemáticas sobre materialidad, patrimonio y pluriculturalidad;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;El Instituto de las Culturas (IDECU) propone, como meta del proyecto, poner en relieve la pluralidad de identidades que existen y convergen en nuestra sociedad actual, a través del conocimiento y valorización de su  acervo cultural, tanto tangible como intangible, de tiempos prehispánico, colonial y postcolonial, dentro de nuestro territorio bajo una perspectiva global. En la práctica se estudiarán objetos arqueológicos depositados en colecciones públicas y privadas, de museos argentinos y extranjeros, análisis bioarqueológicos, documentación histórica, informaciones resultantes de encuestas etnográficas, cartografía de viajes, exploraciones y migraciones, con un rango temporal que comprende desde el poblamiento del territorio (ca. 10000 años AP) hasta la actualidad. Los estudios sobre viajes y migraciones enfocarán una escala global, mientras que los de objetos enfatizarán aquellos de las regiones del Noroeste argentino, Región Pampeana y Área Metropolitana. Se abordarán cuestiones sobre orígenes, interacción, procedencias, movimientos poblacionales, instauración de colectivos sociales, migraciones, entre otros. El desarrollo de estos aspectos será posible mediante la integración de nuevos resultados con aquellos producidos por los proyectos de investigación regionales de los integrantes de nuestro instituto. Se procura conducir investigaciones que se apliquen a la formulación de políticas públicas para la protección y puesta en valor del patrimonio cultural, a través de adecuados planes de manejo, como así también, al respeto y comprensión de las prácticas de los pueblos originarios, migrantes y mestizos en Argentina, de sus identidades y de su acervo histórico. Propone también acopiar y dotar de conocimiento básico a instituciones educativas y museos para brindar herramientas que posibiliten la posterior formulación de guiones y libretos de exhibiciones públicas, así como para el armado de programas de extensión universitaria orientados a reconocer, entender y respetar la diversidad cultural. En último término se busca contribuir a que los museos y colecciones patrimoniales constituyan espacios activos de memoria que transmitan y ayuden a comprender que la Argentina es un territorio pluricultural producto de su devenir histórico.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100002CO;"transdiciplinariedad; diversidad cultural; colaboratorio";2;;22;9;F
22288;CONICET;Modelo de gestión para la producción regional de componentes constructivos para mejoras habitacionales a partir del reciclado de residuos sólidos urbanos.;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;CEVE, Unidad Ejecutora postulante al presente proyecto, cuenta con una sólida trayectoria en el campo habitacional, por lo que pretende profundizar y ampliar la escala de estudio e intervención a la luz de las problemáticas presentes en el contexto regional y nacional. Ante la presente convocatoria , se propone el desarrollo de un modelo de gestión que combine de manera efectiva la captación y reciclado de algunos RSU para su utilización en la producción de componentes de construcción, cuya innovación reside además en desarrollar herramientas y metodologías de abordaje que favorezcan procesos locales de atención a las problemáticas ambientales, habitacionales y laborales bajo un enfoque integral, multi-actoral y asociativo. Para ello, propone acordar con municipios intermedios y pequeños del país (con preferencia en la Región Centro), la formulación de una propuesta de gestión de los RSU reciclables, que darán lugar a la generación de pequeños emprendimientos productivos sociales para la fabricación de componentes constructivos. Se busca desarrollar un modelo de gestión de hábitat innovador, a partir de la articulación de acciones de mejoramiento de viviendas, generación de empleo y reciclado de Residuos Sólidos Urbanos -RSU, orientado a que los gobiernos locales del país generen acciones tendientes a mejorar las condiciones habitacionales y ambientales de los sectores de menores recursos y viabilicen la creación de circuitos productivos, la generación de empleo y el fortalecimiento de las economías locales y regionales. Se considera que los ejes del proyecto se basan claramente en temas de vacancia a desarrollar por el sistema Científico-Tecnológico, a saber: el tratamiento y aprovechamiento de los RSU, la generación de trabajo y el mejoramiento habitacional para los sectores más desprotegidos de la población.;1;4123000.0;4123000.0;4123000.0;4123000.0;23;22920170100003CO;"VIVIENDA; ECOLOGÍA; MATERIALES RECICLADOS";2;;17;16;F
22289;CONICET;Contaminación  industrial y urbana en ciudades de tamaño  mediano: detección y mitigación;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;El objetivo general es evaluar el impacto de contaminantes en aire, agua, sedimentos y suelos en ciudades medianas utilizando distintas técnicas físicas y químicas, y desarrollar tecnologías de tratamiento o remediación amigables con el medio ambiente.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100004CO;"Contaminación; Técnicas Físicas y Químicas; Aire - Agua - Suelos";2;;21;23;F
22290;CONICET;SÍNDROME METABÓLICO Y ALTERACIÓN DE LA FERTILIDAD MASCULINA Y FEMENINA: MECANISMOS INVOLUCRADOS Y ABORDAJE TERAPÉUTICO;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;La prevalencia del síndrome metabólico (SM) ha aumentado en proporciones alarmantes, siendo actualmente de alrededor del 20-25% en la población en general. El SM ha sido definido como un conjunto de desórdenes fisiopatológicos que comprenden el aumento de al menos 3 de los siguientes factores: obesidad abdominal, presión arterial, triglicéridos, colesterol y glucosa en sangre. Si bien el SM se asoció inicialmente a la edad avanzada, los cambios en el estilo de vida han adelantado la aparición de los síntomas, coincidiendo con la edad reproductiva. Por lo tanto, el estudio de los efectos del SM sobre la fertilidad emerge como una novedosa área de investigación. En vista de esto, el objetivo general de este proyecto es determinar los efectos que el síndrome metabólico produce sobre la fertilidad tanto masculina como femenina comprendiendo la fisiopatología subyacente y el estudio de posibles tratamientos farmacológicos. Para ello proponemos: 1) Estudiar la fertilidad de ratones macho y su progenie en modelos experimentales de SM. Comprender los mecanismos celulares y moleculares involucrados en las alteraciones de la fertilidad  tanto in vivo como in vitro sobre testículo, epidídimo y la gameta masculina. En base a los hallazgos funcionales y moleculares obtenidos, estudiar la correlación entre síndrome metabólico e infertilidad en pacientes masculinos. 2) Estudiar las alteraciones morfológicas y funcionales provocadas por el síndrome metabólico, tanto in vitro como in vivo, sobre la gameta femenina, la fisiología ovárica y endometrial y el desarrollo de sitios de implantación embrionaria utilizando modelos animales de SM. Comprender los mecanismos bioquímicos y moleculares involucrados en dichas alteraciones. 3) Por último, estudiar los mecanismos de acción de hipoglucemiantes orales clásicos y de última generación sobre la infertilidad debida al SM. En este aspecto, se evaluará el efecto del tratamiento con drogas usadas en el SM, como la metformina, droga clásica de elección, y nuevos compuestos lanzados recientemente al mercado como los inhibidores del cotransportador de sodio-glucosa tipo 2 (iSGLT2), sobre los parámetros de infertilidad que estuvieran alterados. En su conjunto nuestra iniciativa busca fomentar la investigación transversal, desde ámbitos básicos y aplicados hasta la potencial transferencia al medio socio-productivo, en el marco de las líneas temáticas propias del IBYME.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100008CO;"fertilidad; sindrome metabolico; metformina";2;;19;1;F
22291;CONICET;Desarrollo de una plataforma de base biotecnológica para la resolución de problemáticas relacionadas con la salud, el ambiente y la agroindustria;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;"En este proyecto se propone la integración de las capacidades de los distintos grupos en el campo de la ingeniería de procesos, bioquímica, microbiología, biología molecular y ecología microbiana, para desarrollar una plataforma biotecnológica flexible que, empleando las distintas herramientas disponibles, sea el pilar de desarrollos tecnológicos destinados a la resolución de diferentes problemáticas en el ámbito de la agroindustria, del medio ambiente y de la salud.Partiendo de estudios básicos que permitan una comprensión a nivel molecular de los distintos procesos que ocurren en los sistemas biológicos y avanzando hacia investigaciones a mayor escala y con potencial aplicación, se generarán distintos paquetes tecnológicos basados en cultivos, axénicos o mixtos; sumergidos o en fase sólida; de bacterias, levaduras y células eucariótas superiores.El proyecto que aquí se describe no tiene un punto final sino que es un disparador de múltiples líneas a futuro, y está basado en algunos procesos que se tomarán como modelo. Este proyecto puede dividirse en tres grandes líneas en base al sistema biológico utilizado:a. Cultivos mixtos. Desarrollo de una plataforma de cultivos de comunidades bacterianas para su aplicación en soluciones tecnológicas en las áreas agrícola, ambiental, y biomédica.b. Cultivos axénicos de procariotes o eucariotes inferiores. Optimización de la producción de biopolímeros, enzimas, antígenos vacunales, y otras biomoléculas de aplicación en las áreas biomédica, agrícola y ambiental.c. Cultivos axénicos de células eucariotas superiores. Desarrollo una plataforma de producción de células de mamífero de alta densidad en tanques agitados para su aplicación en la obtención de inmunobiológicos.El todos los casos se busca estudiar las bases bioquímicas, moleculares y microbiológicas que sustentan los bioprocesos y que permitan la comprensión y optimización de los mismos a través de las herramientas de ingeniería metabólica, ingeniería genética y biología sintética para finalmente determinar a escala laboratorio y piloto (en campo o en biorreactores) la efectividad de los bioprocesos diseñados y establecer los parámetros que permitan el eventual escalado de los mismos, en los casos en los que correspondan, y faciliten la transferencia.";1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100010CO;"; ; ";2;;40;20;F
22292;CONICET;Heterogeneidad social, conflictos sociopolíticos y políticas públicas en el Gran La Plata: 2015-2019;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;El Proyecto de nuestra Unidad Ejecutora (PUE) estudiará las relaciones entre heterogeneidad social, conflictos sociopolíticos y políticas públicas en el Gran La Plata durante el período correspondiente a las actuales gestiones provinciales y municipales (2015-2019). La premisa que orienta esta investigación se relaciona con una serie de líneas interpretativas relativas a las transformaciones recientes de la sociedad argentina, situándolas en el más amplio contexto de los cambios en el modelo de desarrollo capitalista y de los procesos de globalización y glocalización, con sus efectos en términos de integración transnacional y fragmentación nacional. La investigación se articulará en cuatro nodos interdisciplinarios de investigación, vertebrados por una mirada teórico-metodológica común, que abordarán cada una de estas dimensiones en su vinculación problemática con las otras, tanto desde una perspectiva sincrónica como con una mirada diacrónica. A fin de acotar empíricamente el campo de la investigación, se ha seleccionado un conjunto de ?cuestiones públicas? de especial interés para los habitantes de los municipios de La Plata, Berisso y Ensenada, en los que es posible analizar los vínculos complejos entre aquellas dimensiones. El PUE asume como hipótesis de trabajo que las políticas públicas que se vienen poniendo en marcha desde diciembre de 2015 tienen un impacto que no es homogéneo, generando una gama diferenciada de respuestas que es preciso relevar y tipificar con bases empíricas confiables en diferentes campos de acción. En el caso particular de las zonas urbanas y periurbanas del Gran La Plata, las distintas respuestas de los actores involucrados recorren un amplio espectro de posiciones que van desde la ?adopción? a la ?resistencia? pasando por diferentes formas de ?adaptación?.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100011CO;"HETEROGENEIDAD SOCIAL; CONFLICTOS SOCIOPOLÍTICOS; POLÍTICAS PÚBLICAS";2;;76;65;F
22293;CONICET;Nuevos compuestos antifúngicos con potencial aplicación agroquímica;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;El proyecto estará centrado en la búsqueda y el desarrollo de nuevos compuestos bioactivos orientados al combate de enfermedades causadas por hongos que afectan a los cultivos de mayor interés económico de nuestro país. En particular, se buscarán compuestos activos contra hongos fitopatógenos que afectan a la soja y otros cultivos tales como la vid, el trigo y el girasol. La búsqueda bioguiada se llevará a cabo a partir de extractos naturales de hongos, plantas superiores y organismos marinos, y a partir de las quimiotecas generadas por los diferentes grupos de investigación que forman parte de UMYMFOR. Se ampliará el espectro de compuestos a ensayar mediante modificaciones estructurales sobre los compuestos activos, por medio de transformaciones sintéticas y enzimáticas. Además se llevarán a cabo estudios de relación estructura-actividad (SAR), modelado molecular de drogabilidad y toxicidad para diseñar compuestos con actividad antifúngica mejorada y baja toxicidad, para poder luego llevar a cabo la síntesis de estos compuestos optimizados. Finalmente, se llevarán a cabo, en colaboración con otras instituciones de investigación, ensayos de campo para evaluar la actividad y potencial de aplicación de los compuestos antifúngicos obtenidos tanto naturales como sintéticos, con el objetivo último de poder transferir estos resultados al sector productivo. Para poder llevar a cabo estas actividades, resultará fundamental aumentar la capacidad ya existente para realizar los bioensayos mediante la incorporación de personal específicamente dedicado, y asi transformar esta actividad en un 'pipeline' (un esfuerzo integrado y sistematizado) que podría ser utilizado por todos los investigadores del instituto, estableciendo de esta forma una colaboración ?horizontal? entre los distintos grupos que lo conforman.;1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100012CO;"ANTIFUNGICOS; AGROQUIMICOS; FITOPATOGENOS";2;;15;16;F
22294;CONICET;Población sociosegregada, calidad de vida y espacio urbano en Córdoba;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;"El proyecto se propone contribuir a la generación de conocimiento sobre la población sociosegregada de Córdoba, analizando su calidad de vida desde una perspectiva sincrónica y diacrónica en relación a las dimensiones de hábitat, trabajo, salud, tramas domésticas y redes sociocomunitarias. La investigación se orienta hacia un grupo poblacional que exhibe dos vectores de vulnerabilidad asociados: pobreza y segregación socioespacial. Estas características se traducen en condiciones de vida precarias, deficiencias nutricionales, débil protección social, limitado acceso a servicios, trabajo informal y desocupación. Los objetivos específicos son: identificar la organización espacial de la población sociosegregada; analizar las políticas públicas dirigidas a esta población; describir los perfiles sociodemográficos de la población en estudio; observar su evolución y trazar su proyección; describir y analizar las dimensiones que participan en la determinación de la calidad de vida; determinar los vectores de riesgo e identificar los grupos más vulnerables; producir información cualitativa profunda sobre las problemáticas más sensibles; reconocer los recursos organizativos de las comunidades y barrios; las condiciones de convivencia y la proyección de expectativas y las acciones para el fortalecimiento identitario; favorecer la gestión participativa de actividades y la articulación con otras instancias organizativas y gubernamentales; fortalecer la articulación de investigadores del CIECS para el tratamiento de problemáticas sociales complejas. La investigación profundiza el tratamiento de problemáticas específicas en relación con los más grupos vulnerables (mujeres víctimas de violencia, jóvenes, migrantes, entre otros. Dado que la organización comunitaria puede ayudar a disminuir los riesgos, el proyecto se propone reconocer las redes y formas de organización local, favorecerlas y articular su relación con organizaciones de la sociedad civil, agentes y organismos estatales, propiciando un trabajo conjunto que resulte eficaz en términos de la problemática planteada. El desarrollo de esas instancias tiende a contribuir al diseño de líneas de intervención y políticas públicas, favorecer el enlace con agentes gubernamentales y organizaciones civiles y potenciar la auto organización comunitaria. El trabajo de campo abarca dos encuestas, al inicio y al final del proyecto y un amplio trabajo de campo cualitativo que profundice en las problemáticas mencionadas.";1;4958863.0;4958863.0;4958863.0;4958863.0;23;22920170100013CO;"SOCIOSEGREGACION; CALIDAD DE VIDA; CORDOBA";2;;26;12;F
22295;CONICET;Detector inteligente de celo para grandes rodeos en tiempo real;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;En la actualidad hay una tendencia mundial hacia la automatización de las tareas que se realizan en lossistemas de producción ganadera. Estos desarrollos son promovidos por la necesidad de gestionar eficientemente los recursos alimentarios y la salud del rodeo, incluyendo la reproducción y el bienestar animal, dado el aumento de los costos en relación al valor de los productos. La automatización de la gestión diaria permite a los productores trabajar con rodeos cada vez más grandes utilizando mano de obra menos especializada, lo cual reduce los costos de producción.En este contexto, la capacidad de medir y analizar de manera precisa y confiable los comportamientosingestivo y reproductivo de los animales de un rodeo es esencial para la productividad de estos sistemas.La automatización del registro, procesamiento y análisis de la información es fundamental para reducir loscostos y garantizar la confiabilidad y disponibilidad de la información en el momento adecuado. Por lo tanto, es necesario desarrollar sistemas de adquisición, análisis y visualización de información, capaces de operar en tiempo real, de manera autónoma, y que sean fácilmente escalables con el tamaño de los rodeos. En este proyecto proponemos desarrollar un sistema con estas características para su aplicación al monitoreo continuo de grandes rodeos de ganado. El sistema estará compuesto por: i) dispositivos portátiles capaces de registrar y analizar los movimientos, la posición y los sonidos de cada animal para extraer la información relevante a su comportamiento en tiempo real, ii) un sistema de comunicaciones capaz de transmitir la información generada por los dispositivos a iii) una unidad central que fusionará y analizará la información de todos los animales, visualizando la información pertinente para la toma de decisiones.;1;2300000.0;2300000.0;2300000.0;2300000.0;23;22920170100014CO;"sistemas embebidos; inteligencia computacional; celo";2;;2;12;M
22296;CONICET;Desarrollo de Productos y Servicios para la cadena agroalimenticia;2018/04/01 00:00:00.000;2022/03/31 00:00:00.000;"El CEFOBI es un Instituto con una sólida trayectoria y capacidad científica, abocado históricamente a la investigación de calidad en el área de la bioquímica, biología molecular y fisiología vegetal. Su posición estratégica, el sur de la provincia de Santa Fe, lo sitúa en una de las regiones agrícolas más ricas del país, donde se genera gran parte de los alimentos consumidos localmente y desde donde se exporta parte de esa producción y sus derivados. En función de los recursos humanos, capacidades disponibles y de la particular ubicación geográfica, se seleccionaron tres temáticas de relevancia e impacto tecnológico, todas vinculadas a la producción vegetal, divididas en NODOS: 1. Mejoramiento de Frutos, 2. Generación de Biomasa, y 3. Interacción Planta-Patógeno. Los tres Nodos tienen su sustento en las fortalezas más relevantes del CEFOBI, combinando de manera integrada sus recursos humanos altamente calificados. El NODO 1 (Mejoramiento de Frutos) tiene como meta el mejoramiento de la calidad y extensión de la vida poscosecha de frutos de importancia comercial, con impacto no sólo en salud humana sino, también, económico, dado que habilitaría la comercialización a mercados distantes. El NODO 2 (Generación de Biomasa) aborda el desarrollo de estrategias para aumentar la biomasa vegetal y mejorar su calidad, área de fundamental importancia para sectores socioeconómicos y productivos en escala regional, nacional y mundial, debido al incremento del consumo de cultivos para alimentación, forraje y combustible. Tanto la calidad de frutos como las tasas de generación de biomasa (NODOS 1 y 2) presentan una variable adversa común: el estrés biótico. El NODO 3 (Interacción Planta-patógeno) está orientado a identificar estrategias de control y tolerancia a patógenos con el objetivo de evitar mermas de rendimiento, utilizando alternativas sustentables a nivel ambiental y sanitario. Además, en este proyecto se propone la puesta en funcionamiento de una Unidad de Desarrollo de Productos y Servicios que coordine las actividades de Investigación Tecnológica; asesoramiento y servicios del CEFOBI y actúe de nexo con la Oficina de Vinculación del CCT-CONICET Rosario. La ejecución de este proyecto permitirá posicionar al CEFOBI como centro de referencia para brindar soluciones tecnológicas vinculadas a la producción vegetal y productos derivados, a través de un nuevo enfoque de sus investigaciones actuales y con la integración transversal de los grupos de investigación";1;5000000.0;5000000.0;5000000.0;5000000.0;23;22920170100015CO;"FRUTOS; BIOMASA; FITOPATÓGENOS";2;;26;10;F
